Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	MeanDiff	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
1007	132.98064	1.4653089	135.2	127.25	13.9734745	338993.0	0.0	-1.7607817e-09	8.57352	-0.007353275	-0.3695407	0.1755929	0.008477384	0.0475125	49.0	15316.3297560215
1008	132.74947	1.537092	135.0	126.9	14.190349	339366.0	0.0	-8.687493e-09	8.962936	-0.008022416	-0.37168807	0.18664297	0.007747454	0.0507625	49.0	15331.405997037888
1009	132.8673	1.4379752	135.0	124.35	14.079787	339742.0	0.0	-1.9790605e-09	8.734953	-0.007831077	-0.33800375	0.18295208	0.0069308365	0.046949998	49.0	15346.530904054642
1010	132.93333	1.3723117	135.0	127.85	13.994709	340120.0	0.0	2.1755113e-09	8.9897585	-0.007158544	-0.34158862	0.17872146	0.0063698115	0.0438	49.0	15361.750499725342
1011	132.98065	1.3498392	135.0	126.7	13.994695	340497.0	0.0	-9.080395e-09	8.925562	-0.0075053987	-0.30794674	0.18107279	0.006845384	0.04515	49.0	15376.908244371414
1012	132.99893	1.2530644	135.1	126.4	13.941799	340875.0	0.0	-3.6670826e-09	8.730812	-0.007291925	-0.29559028	0.17847215	0.00680828	0.043375	49.0	15392.032373905182
1013	132.91711	1.2004552	135.1	127.2	13.997348	341252.0	0.0	-1.6298145e-09	8.466333	-0.00746559	-0.33824873	0.17952383	0.006860216	0.0441125	49.0	15407.173610925674
1014	132.9085	1.1724031	135.0	128.1	13.97878	341629.0	0.0	4.5256456e-09	8.63743	-0.006913143	-0.31574303	0.17758656	0.00717572	0.043525	49.0	15422.345787763596
1015	132.75798	1.2875954	135.0	126.55	14.095745	342005.0	0.0	8.96398e-09	8.835238	-0.0075257085	-0.35744166	0.182837	0.0074339816	0.047662504	49.0	15437.532926559448
1016	132.81076	1.0833653	134.8	124.35	14.018617	342381.0	0.0	-1.5599653e-08	8.817232	-0.007387328	-0.3655634	0.1801709	0.006459944	0.0457375	49.0	15452.680389404297
1017	132.95158	0.94202155	134.9	125.05	13.910526	342761.0	0.0	-1.5017577e-08	8.516952	-0.007249486	-0.2965935	0.1726739	0.00648964	0.043762498	49.0	15467.796053171158
1018	133.00732	0.88617903	134.35	128.65	13.853403	343143.0	0.0	8.061761e-09	8.642632	-0.0069310926	-0.3486185	0.1692595	0.00707342	0.0425	49.0	15482.972898483276
1019	132.94856	0.9740134	135.0	129.2	13.897368	343523.0	0.0	-4.1763997e-09	8.683634	-0.007095807	-0.3698945	0.17089063	0.0071936944	0.042075	49.0	15498.157320737839
1020	132.97585	0.8319723	134.8	129.75	13.845953	343906.0	0.0	1.2805685e-08	8.570137	-0.0070429365	-0.34753573	0.17118604	0.006299588	0.0421125	49.0	15513.42280459404
1021	133.03365	0.86398286	135.1	128.75	13.782722	344288.0	0.0	1.2514647e-08	8.596081	-0.006663695	-0.31456453	0.16704047	0.0058470713	0.0410375	49.0	15528.555869340897
1022	133.08112	0.8787952	134.8	128.15	13.7421875	344672.0	0.0	8.731149e-10	8.5249195	-0.0063884426	-0.25526726	0.16009721	0.0062796865	0.043625	49.0	15543.719203472137
1023	133.11473	0.94644165	135.1	125.4	13.679586	345059.0	0.0	1.3511453e-08	8.389984	-0.005854454	-0.2724915	0.15641609	0.0051669534	0.035425	49.0	15558.886038780212
1024	133.18866	0.77910846	135.3	127.7	13.597939	345447.0	0.0	-5.180482e-09	8.341427	-0.0052453782	-0.2528687	0.15222448	0.0055219885	0.03545	49.0	15574.047204732895
1025	133.26538	0.72312987	135.2	129.55	13.538462	345837.0	0.0	-6.490154e-09	8.384207	-0.0056652864	-0.21741825	0.1521151	0.006542757	0.0379375	49.0	15589.244376420975
1026	133.14137	0.8242982	135.1	129.55	13.662371	346225.0	0.0	7.246854e-09	8.846201	-0.0061070253	-0.26428473	0.15692624	0.0070987763	0.039449997	49.0	15604.404381990433
1027	133.15762	0.8609233	135.0	127.5	13.653747	346612.0	0.0	-2.3283064e-10	8.593697	-0.005843515	-0.2681455	0.1566062	0.0062169684	0.0397875	49.0	15619.572722911835
1028	133.17604	0.8914184	135.1	127.8	13.650259	346998.0	0.0	-1.1641532e-10	8.874936	-0.006358712	-0.3133849	0.15587832	0.0058976943	0.0390625	49.0	15634.756330013275
1029	133.09273	0.9694152	135.0	128.4	13.74026	347383.0	0.0	2.9831426e-09	8.647667	-0.007007219	-0.35340053	0.163014	0.0070078555	0.04405	49.0	15649.894811153412
1030	133.13419	0.9403843	135.2	127.4	13.689119	347769.0	0.0	3.6670826e-09	8.67691	-0.006212471	-0.2825737	0.15880892	0.0061963927	0.04145	49.0	15665.131606817245
1031	133.15791	0.8937729	135.0	129.2	13.6917095	348155.0	0.0	-9.546056e-09	8.535967	-0.006605896	-0.2509461	0.15993142	0.0068356944	0.040775	49.0	15680.279042482376
1032	133.163	1.0703076	135.2	125.15	13.675324	348540.0	0.0	-1.3387762e-08	8.623181	-0.006545594	-0.245291	0.15607232	0.007844485	0.038875	49.0	15695.436985969543
1033	133.17235	0.90284383	134.9	129.2	13.653747	348927.0	0.0	-1.3329554e-08	8.89872	-0.0065754093	-0.31804574	0.15936628	0.0077660554	0.03945	49.0	15710.607554912567
1034	133.11632	1.1836947	135.1	122.25	13.715026	349313.0	0.0	1.0477379e-08	8.722971	-0.0066150026	-0.30687636	0.16035429	0.007383136	0.0411625	49.0	15725.758305549622
1035	133.18307	0.9841462	135.0	126.55	13.651163	349700.0	0.0	8.760253e-09	8.43198	-0.006717508	-0.30455595	0.15889964	0.008030703	0.0429875	49.0	15740.961649656296
1036	132.99908	0.95788556	134.9	129.0	13.850785	350082.0	0.0	-1.3969839e-08	8.836666	-0.0073172953	-0.3280301	0.16883016	0.006247023	0.045675002	49.0	15756.105818033218
1037	133.04645	0.925198	135.0	129.35	13.837271	350463.0	0.0	2.386514e-09	8.789156	-0.0075029344	-0.326779	0.17239076	0.0071674045	0.044225	49.0	15771.278280258179
1038	133.02316	0.955074	135.2	126.8	13.8141365	350845.0	0.0	-1.0593794e-08	8.502763	-0.007056297	-0.25449044	0.17006877	0.006875796	0.0464	49.0	15786.371799468994
1039	132.975	0.9062734	135.0	129.5	13.871728	351227.0	0.0	1.7462298e-09	8.670513	-0.007588436	-0.33748233	0.1766425	0.0071871253	0.0438625	49.0	15801.557212114334
1040	132.96146	0.96895623	135.0	127.7	13.928947	351607.0	0.0	4.8603397e-09	8.665438	-0.0074726916	-0.33388096	0.18204208	0.007988451	0.048175	49.0	15816.82288312912
1041	132.91675	1.051442	135.2	127.55	13.92876	351986.0	0.0	5.660695e-09	8.800915	-0.0077412315	-0.34196043	0.18469858	0.0066349804	0.0451875	49.0	15831.98851943016
1042	132.86234	2.570084	135.0	87.45	14.087533	352363.0	0.0	2.7939677e-09	8.608112	-0.0075564617	-0.28392094	0.18826777	0.0074703405	0.049575	49.0	15847.157837152481
1043	132.94684	0.9750125	135.3	128.3	13.934037	352742.0	0.0	8.614734e-09	8.733284	-0.007583189	-0.3472209	0.18415612	0.0075660194	0.0448625	49.0	15862.292287111282
1044	133.02611	0.85050195	135.0	128.8	13.866141	353123.0	0.0	-8.614734e-09	8.231356	-0.00749037	-0.26443398	0.18185309	0.0065891948	0.044325	49.0	15877.430760622025
1045	132.99553	0.9629006	134.9	129.05	13.884211	353503.0	0.0	1.10740075e-08	8.464401	-0.0076250383	-0.30817652	0.17932902	0.0070911217	0.0462375	49.0	15892.491474866867
1046	132.90346	1.2101698	135.2	121.55	13.9734745	353880.0	0.0	-5.820766e-09	8.570373	-0.007338833	-0.33205062	0.18470311	0.006623343	0.046775	49.0	15907.623107910156
1047	132.90489	1.0291114	134.45	127.15	13.986773	354258.0	0.0	-6.0535967e-09	8.598543	-0.0074654017	-0.29086888	0.18365169	0.0066033234	0.0475625	49.0	15922.805058956146
1048	132.9925	0.96508265	134.45	129.1	13.892105	354638.0	0.0	1.1539669e-08	8.391463	-0.007191617	-0.29464698	0.17762971	0.006110456	0.042275	49.0	15938.062755346298
1049	133.07617	0.90936184	134.9	129.45	13.8151045	355022.0	0.0	9.313226e-09	8.43084	-0.006803076	-0.28868335	0.17283347	0.0070944056	0.04535	49.0	15953.304727315903
1050	132.97984	1.0388148	134.9	126.8	13.858639	355404.0	0.0	6.2282197e-09	8.507064	-0.00699835	-0.30790412	0.17607532	0.0065479996	0.042625	49.0	15968.511133670807
1051	133.07513	0.8819658	135.0	129.7	13.821989	355786.0	0.0	7.741619e-09	8.40387	-0.0070955227	-0.29342443	0.17135634	0.0068823025	0.044275	49.0	15983.65814781189
1052	133.10196	0.82834876	135.0	129.4	13.7473955	356170.0	0.0	-1.5454134e-08	8.297602	-0.006618081	-0.31485838	0.16668501	0.0057961103	0.042587504	49.0	15998.813325166702
1053	133.04245	0.8939222	135.2	129.85	13.8125	356554.0	0.0	-1.1175871e-08	8.791573	-0.0066638803	-0.33021164	0.16925642	0.0066264197	0.0443625	49.0	16013.961402893066
1054	133.16325	0.90117896	135.3	130.4	13.727273	356939.0	0.0	2.2118911e-09	8.143196	-0.0068407296	-0.23588681	0.16629641	0.005972117	0.0416625	49.0	16029.134796380997
1055	133.16974	0.8820358	135.3	129.0	13.701299	357324.0	0.0	1.2805685e-09	8.364587	-0.0060382206	-0.21868712	0.16336682	0.0062569026	0.039362498	49.0	16044.244359254837
1056	133.18779	0.8609686	135.2	129.45	13.688312	357709.0	0.0	-1.1641532e-10	8.2863655	-0.0064831465	-0.22726238	0.15913826	0.0060511134	0.0418	49.0	16059.407193660736
1057	133.22983	0.89677525	135.0	127.35	13.651163	358096.0	0.0	-1.3053068e-08	8.257699	-0.006100054	-0.2904728	0.15782368	0.0065381806	0.0397125	49.0	16074.549181461334
1058	133.2201	0.8398234	135.3	130.1	13.660622	358482.0	0.0	-1.8277206e-08	8.377975	-0.005842584	-0.3013689	0.15608588	0.005252131	0.038324997	49.0	16089.679676771164
1059	133.1965	0.8998959	135.1	129.55	13.696891	358868.0	0.0	-4.2200554e-09	8.1497135	-0.005855981	-0.24209833	0.15634413	0.0060844687	0.0382625	49.0	16104.838020563126
1060	133.27876	0.89702404	135.2	128.45	13.647669	359254.0	0.0	1.0128133e-08	8.052946	-0.0053204177	-0.2303549	0.1542475	0.0056306515	0.035075	49.0	16120.075416564941
1061	133.30144	0.797279	135.1	130.35	13.618182	359639.0	0.0	-9.604264e-10	8.125946	-0.0056806635	-0.23811078	0.14993945	0.0066927793	0.039125	49.0	16135.135460615158
1062	133.16927	0.9567573	135.3	128.45	13.744792	360023.0	0.0	-5.820766e-09	8.4608555	-0.0060487706	-0.31382227	0.15575418	0.006141363	0.0388375	49.0	16150.215377807617
1063	133.16269	0.9798127	135.2	129.35	13.704663	360409.0	0.0	1.9615982e-08	8.249189	-0.0057959603	-0.27382416	0.15348074	0.0067112623	0.0425875	49.0	16165.35254073143
1064	133.17564	0.9848741	135.1	130.1	13.715026	360795.0	0.0	-2.1245796e-09	8.192541	-0.0058010193	-0.23140395	0.15128413	0.0059058387	0.036425002	49.0	16180.491495847702
1065	133.08075	1.1038735	135.1	128.25	13.8141365	361177.0	0.0	1.6763806e-08	8.439012	-0.006431595	-0.29839587	0.15760751	0.0070118285	0.040475	49.0	16195.634843111038
1066	133.01457	1.150906	135.1	128.0	13.892388	361558.0	0.0	-1.6996637e-08	8.68374	-0.006955818	-0.31754565	0.16144076	0.0078397	0.045675002	49.0	16210.702119588852
1067	133.06047	1.1140149	135.1	126.25	13.858639	361940.0	0.0	-1.5308615e-08	8.535407	-0.007061996	-0.28853947	0.16470307	0.007179976	0.042425	49.0	16225.803468704224
1068	133.03992	1.1563319	135.2	128.6	13.861257	362322.0	0.0	-1.193257e-09	8.615625	-0.0073242066	-0.2639196	0.16250773	0.0070077404	0.04175	49.0	16240.852579832077
1069	133.13608	1.128874	135.0	127.95	13.7630205	362706.0	0.0	-1.44355e-08	8.650703	-0.006829454	-0.29351413	0.15821119	0.0064124325	0.041	49.0	16255.988993883133
1070	133.1325	1.0902998	134.9	126.5	13.78329	363089.0	0.0	1.34750735e-08	8.504317	-0.0062787356	-0.27068144	0.15951249	0.0053853793	0.0382625	49.0	16271.172132253647
1071	133.20839	0.9421791	135.1	130.0	13.687339	363476.0	0.0	1.0186341e-09	8.319622	-0.006520599	-0.28092086	0.15441957	0.00699855	0.0415375	49.0	16286.26003575325
1072	132.98192	1.0500014	135.0	128.25	13.934037	363855.0	0.0	1.45009835e-08	8.4982815	-0.0072310055	-0.32993	0.16834947	0.006450035	0.041275	49.0	16301.341338157654
1073	133.06567	1.0130687	134.9	128.3	13.814621	364238.0	0.0	-4.831236e-09	8.321877	-0.0068344055	-0.28272605	0.16179883	0.0074707726	0.0410875	49.0	16316.40901350975
1074	132.91118	1.0018243	134.8	128.9	13.962766	364614.0	0.0	2.6193447e-10	8.924841	-0.007296925	-0.35316217	0.16721538	0.006645861	0.042975	49.0	16331.52702665329
1075	132.97389	1.0184486	135.0	126.6	13.892388	364995.0	0.0	1.6996637e-08	8.389746	-0.006909415	-0.2617793	0.16400516	0.0067897486	0.042712502	49.0	16346.650668859482
1076	132.96846	0.9465385	134.4	129.55	13.882199	365377.0	0.0	-8.643838e-09	8.419161	-0.0067856573	-0.28590226	0.16228887	0.0073306723	0.044725	49.0	16361.810420513153
1077	132.94525	0.95425886	134.45	129.55	13.912929	365756.0	0.0	-6.1118044e-09	8.629147	-0.006588897	-0.2719952	0.1613196	0.0057213255	0.041225	49.0	16376.854029655457
1078	132.88002	1.0089766	135.0	127.3	13.960318	366134.0	0.0	1.17579475e-08	8.419091	-0.0065915445	-0.2650208	0.16090572	0.006433906	0.040650003	49.0	16392.01854634285
1079	132.96158	1.0066803	134.55	127.95	13.921053	366514.0	0.0	-9.225914e-09	8.309864	-0.0065501444	-0.27402687	0.15910724	0.0075983945	0.043075003	49.0	16407.138758182526
1080	132.9902	0.9262638	135.2	129.95	13.845953	366897.0	0.0	2.9685907e-09	8.29104	-0.0063206907	-0.25488943	0.15665397	0.006328146	0.0399625	49.0	16422.37336087227
1081	132.86758	1.2140279	135.4	120.45	13.986773	367275.0	0.0	-1.1787051e-08	8.3378	-0.00677439	-0.3182422	0.16287196	0.006526393	0.041137498	49.0	16437.479915380478
1082	132.85316	1.1633772	134.55	123.4	13.986808	367654.0	0.0	-1.2922101e-08	8.66101	-0.0069394913	-0.3342154	0.16634527	0.006267952	0.041050002	49.0	16452.543457508087
1083	132.90556	1.0315492	134.35	129.05	13.97878	368031.0	0.0	-1.6298145e-09	8.45499	-0.0072201677	-0.34083217	0.16425955	0.0077001173	0.0448875	49.0	16467.663694143295
1084	132.9012	1.0819007	134.45	125.1	13.970822	368408.0	0.0	6.8102963e-09	8.465506	-0.007113309	-0.28362036	0.16593277	0.0065409094	0.042725	49.0	16482.696079969406
1085	132.94275	1.0475535	135.2	127.3	13.96306	368787.0	0.0	-1.4202669e-08	8.484179	-0.007471335	-0.29399592	0.16579224	0.007145175	0.0448	49.0	16497.812113523483
1086	132.88466	1.1458935	135.3	125.55	13.957672	369165.0	0.0	1.3969839e-09	8.554609	-0.0071092844	-0.36671817	0.16628951	0.006845318	0.043075	49.0	16512.8975212574
1087	132.9041	0.9812543	135.2	127.35	13.944445	369543.0	0.0	-7.741619e-09	8.454901	-0.007114934	-0.26994556	0.16319136	0.0068790936	0.0455375	49.0	16528.021569252014
1088	132.9437	0.9563983	135.2	128.85	13.908136	369924.0	0.0	1.1059456e-08	8.297686	-0.006687822	-0.26983446	0.1640848	0.006538685	0.0432375	49.0	16543.142452955246
1089	132.91887	0.9233308	135.1	129.0	13.934037	370303.0	0.0	-2.3283064e-08	8.491093	-0.0068113655	-0.2928074	0.16476968	0.0065058516	0.0436	49.0	16558.250175476074
1090	132.90488	0.9357848	135.1	127.65	13.95	370683.0	0.0	-1.816079e-08	8.467617	-0.006914612	-0.3241973	0.16371372	0.0071767997	0.0430375	49.0	16573.49278140068
1091	132.90828	0.90679675	134.45	129.5	13.934211	371063.0	0.0	-1.5832484e-08	8.250627	-0.0066413665	-0.27788603	0.1639855	0.0063858517	0.043625	49.0	16588.646646738052
1092	132.89417	0.9605023	134.35	128.0	14.0	371440.0	0.0	-7.392373e-09	8.353796	-0.0070551	-0.2787702	0.16940528	0.006836882	0.0437625	49.0	16603.794158935547
1093	132.91983	0.9315453	134.55	128.7	13.939632	371821.0	0.0	3.7252903e-09	8.386229	-0.006710914	-0.26186907	0.16515785	0.0061462726	0.042075	49.0	16618.869088172913
1094	132.89178	0.875953	134.8	129.05	13.98939	372198.0	0.0	3.8708095e-09	8.428563	-0.007135097	-0.2991857	0.17105708	0.0058183083	0.0412875	49.0	16634.03766131401
1095	133.00223	0.84305197	135.0	129.85	13.881889	372579.0	0.0	7.1013346e-09	8.484381	-0.006687547	-0.34915972	0.16649246	0.007312538	0.040925	49.0	16649.170253276825
1096	133.02016	0.92946887	135.2	127.75	13.837696	372961.0	0.0	5.9371814e-09	8.415713	-0.006836896	-0.29338557	0.16625246	0.0064471024	0.0418	49.0	16664.26394891739
1097	132.93434	0.97998965	135.2	127.55	13.897368	373341.0	0.0	-2.4563633e-08	8.1812105	-0.006543448	-0.24249274	0.16572545	0.006093438	0.0415375	49.0	16679.346164226532
1098	133.0	0.850062	135.1	129.4	13.821989	373723.0	0.0	4.321919e-09	8.340024	-0.0068183956	-0.2556162	0.16151488	0.006739897	0.042625	49.0	16694.447682142258
1099	133.01854	0.85539836	135.0	130.0	13.827676	374106.0	0.0	-4.278263e-09	8.761536	-0.007137064	-0.34959835	0.16588575	0.006763435	0.0459875	49.0	16709.530127763748
1100	133.05313	0.8543338	135.1	130.35	13.784415	374491.0	0.0	-3.1199306e-08	8.552736	-0.00653209	-0.2811122	0.1619331	0.0060185213	0.0409625	49.0	16724.725155591965
1101	133.02847	0.97846025	135.2	125.25	13.818897	374872.0	0.0	-2.386514e-09	8.6630745	-0.006624998	-0.31241113	0.16256449	0.0062281503	0.039675	49.0	16739.91374182701
1102	133.07571	0.95245844	135.1	128.4	13.785901	375255.0	0.0	2.6775524e-09	8.898527	-0.0066238595	-0.32720506	0.16354626	0.00646526	0.0407	49.0	16754.97494673729
1103	133.0913	0.88207746	135.2	127.6	13.779221	375640.0	0.0	-1.3504177e-08	8.634958	-0.006895055	-0.27292794	0.16335556	0.0066624125	0.040825002	49.0	16770.080676317215
1104	133.13715	0.8143737	135.0	129.85	13.7194805	376025.0	0.0	5.340553e-09	8.522509	-0.006597783	-0.27916723	0.15940048	0.0072660474	0.0412	49.0	16785.17552638054
1105	133.14012	0.8863136	135.1	129.1	13.711688	376410.0	0.0	1.2572855e-08	8.560778	-0.006879607	-0.28352308	0.15919524	0.006403419	0.041775	49.0	16800.30239534378
1106	133.1759	0.7938914	135.1	128.25	13.677835	376798.0	0.0	-1.8335413e-09	8.431936	-0.0066733807	-0.2537263	0.15936854	0.0054232543	0.039174996	49.0	16815.355788469315
1107	133.18767	0.7233379	134.9	130.05	13.67013	377183.0	0.0	-6.9849193e-10	8.377956	-0.0066737686	-0.30345428	0.15836167	0.006650842	0.044287503	49.0	16830.475020885468
1108	133.23843	0.88307863	134.55	128.9	13.632391	377572.0	0.0	-1.1641532e-10	8.156891	-0.006522061	-0.27337807	0.15588261	0.007169296	0.040725	49.0	16845.65519428253
1109	133.11789	0.86342907	135.2	128.7	13.741514	377955.0	0.0	2.910383e-10	8.428365	-0.0068848566	-0.2937976	0.16023695	0.0066190255	0.0433125	49.0	16860.717794418335
1110	133.18738	0.82751983	134.4	127.85	13.64433	378343.0	0.0	-3.7252903e-09	8.38038	-0.0065376274	-0.24951005	0.1560835	0.007248879	0.0415875	49.0	16875.991271734238
1111	133.23628	0.90584856	135.2	127.85	13.597436	378733.0	0.0	1.6589183e-09	8.319853	-0.0062913895	-0.31168765	0.15068097	0.0059622442	0.038962502	49.0	16891.120414495468
1112	133.2162	0.90115315	134.4	128.35	13.609255	379122.0	0.0	-1.4319085e-08	8.263891	-0.0060896603	-0.24339598	0.14874837	0.0062985504	0.0387875	49.0	16906.338570594788
1113	133.27545	0.7912159	134.9	129.9	13.565553	379511.0	0.0	-1.2427336e-08	8.365868	-0.006083836	-0.23046285	0.14790541	0.0060102097	0.0375875	49.0	16921.5509660244
1114	133.291	0.8038842	135.2	129.25	13.562982	379900.0	0.0	7.392373e-09	8.213552	-0.00613859	-0.23295933	0.14586827	0.0057219816	0.036712497	49.0	16936.73126935959
1115	133.33835	0.70124936	135.2	130.6	13.519181	380291.0	0.0	-8.8475645e-09	8.3358	-0.005477939	-0.24574244	0.14332123	0.005626867	0.037212502	49.0	16952.001708507538
1116	133.38863	0.86683226	135.0	124.65	13.496163	380682.0	0.0	4.656613e-09	7.9960933	-0.005645983	-0.21451694	0.14162403	0.006276698	0.0350875	49.0	16967.16940689087
1117	133.35574	0.77990526	135.3	130.05	13.497449	381074.0	0.0	5.820766e-11	8.088443	-0.0056993933	-0.22183621	0.14134401	0.0060553476	0.036525	49.0	16982.369176387787
1118	133.3068	0.8258013	135.0	129.75	13.566667	381464.0	0.0	1.6530976e-08	7.963307	-0.006096552	-0.26241964	0.1496323	0.0061070407	0.040200002	49.0	16997.50303530693
1119	133.3477	0.75419396	135.2	130.35	13.52551	381856.0	0.0	-8.469215e-09	8.136305	-0.006040397	-0.21467131	0.14706561	0.006430756	0.038875	49.0	17012.680691242218
1120	133.34718	0.7486766	135.3	130.3	13.521739	382247.0	0.0	1.6822014e-08	8.128008	-0.0054988205	-0.262968	0.14284472	0.00607198	0.0383	49.0	17027.91056919098
1121	133.24922	0.8243393	135.4	127.2	13.628866	382635.0	0.0	-2.0023435e-08	8.111949	-0.0064506233	-0.28914785	0.15086558	0.0073220814	0.042137504	49.0	17043.055521965027
1122	133.27287	0.7503924	135.3	129.95	13.596401	383024.0	0.0	1.19325705e-08	7.9550786	-0.0061198063	-0.279864	0.14968435	0.0069004595	0.0385375	49.0	17058.253829479218
1123	133.19313	0.84954154	135.2	128.6	13.665803	383410.0	0.0	-9.837095e-09	8.1261635	-0.0058722533	-0.25796354	0.1524523	0.0059323674	0.0374625	49.0	17073.46581363678
1124	133.22217	0.82319087	135.3	128.9	13.612821	383800.0	0.0	9.429641e-09	8.329447	-0.006085129	-0.27267998	0.1508961	0.0059031877	0.039662503	49.0	17088.69045305252
1125	133.1978	0.75299174	135.2	130.5	13.660622	384186.0	0.0	-4.3364707e-09	7.936941	-0.00608252	-0.23895961	0.15186092	0.0058706235	0.0393875	49.0	17103.975637197495
1126	133.18973	0.7763417	135.2	129.5	13.680519	384571.0	0.0	-2.8929207e-08	7.928664	-0.006042245	-0.24375886	0.15234447	0.006804836	0.0410875	49.0	17119.224365711212
1127	133.2222	0.76159036	135.3	129.1	13.696104	384956.0	0.0	8.520146e-09	7.7180386	-0.0058423025	-0.26340044	0.15205044	0.0059476513	0.0366125	49.0	17134.3617978096
1128	133.25879	0.723945	135.3	130.05	13.625323	385343.0	0.0	8.381903e-09	7.8557715	-0.0055949497	-0.26146913	0.15001546	0.005168287	0.035525	49.0	17149.489156484604
1129	133.26886	0.76499206	135.1	128.7	13.625323	385730.0	0.0	1.0972144e-08	7.863111	-0.0054193195	-0.21542495	0.1472111	0.0058054766	0.038312502	49.0	17164.67039179802
1130	133.27325	0.74416035	135.3	130.6	13.609819	386117.0	0.0	1.071021e-08	7.812049	-0.0056329803	-0.24367183	0.14671874	0.0061942404	0.0371375	49.0	17179.942188501358
1131	133.21455	0.94202566	135.1	124.5	13.667533	386502.0	0.0	-3.6816346e-09	7.8560524	-0.005895457	-0.23151422	0.15111512	0.0062552383	0.038875	49.0	17195.13690662384
1132	133.32462	0.79623127	135.2	131.0	13.569231	386892.0	0.0	1.2456439e-08	7.8392267	-0.0054894444	-0.21005625	0.14543483	0.0059939246	0.0356125	49.0	17210.258058309555
1133	133.36105	0.84976554	135.2	127.7	13.544987	387281.0	0.0	-9.313226e-10	7.7989254	-0.005828769	-0.2085861	0.14682716	0.0060778116	0.0392625	49.0	17225.453126192093
1134	133.40063	0.8126823	135.3	128.45	13.477041	387673.0	0.0	-8.934876e-09	7.793641	-0.0052105095	-0.20713723	0.14290163	0.0065739984	0.037175	49.0	17240.636833667755
1135	133.29176	0.8720365	135.2	126.15	13.582474	388061.0	0.0	9.080395e-09	8.079182	-0.006151257	-0.27573156	0.15104473	0.007270241	0.0396875	49.0	17255.777026176453
1136	133.33807	0.8534126	135.2	128.15	13.525641	388451.0	0.0	6.1118044e-09	8.051615	-0.00603329	-0.24838209	0.14905792	0.0064582955	0.03925	49.0	17270.973093271255
1137	133.35638	0.82402253	135.3	128.45	13.506393	388842.0	0.0	-2.6775524e-09	7.9958854	-0.005666563	-0.2212717	0.14686978	0.005314094	0.03575	49.0	17286.135912418365
1138	133.41286	0.75976706	135.3	129.95	13.447837	389235.0	0.0	-9.7061275e-09	7.7990847	-0.0055892025	-0.23883939	0.14073852	0.005521642	0.038537502	49.0	17301.307948350906
1139	133.50534	0.7316872	135.2	131.45	13.399491	389628.0	0.0	-1.4726538e-08	7.7342515	-0.0051667057	-0.21843904	0.13484451	0.006244787	0.0338125	49.0	17316.50619840622
1140	133.4092	0.74231267	135.1	129.2	13.462915	390019.0	0.0	1.7520506e-08	8.129344	-0.00529302	-0.25183707	0.13857643	0.005916518	0.034025	49.0	17331.749561309814
1141	133.4346	0.8775026	135.2	126.05	13.491095	390412.0	0.0	-2.1536835e-09	7.971197	-0.005405595	-0.24298495	0.14051989	0.0063728797	0.038025	49.0	17346.945524454117
1142	133.3679	0.7377988	135.2	130.6	13.537085	390803.0	0.0	-1.8044375e-09	8.05225	-0.0054622507	-0.28558606	0.13924113	0.0060169995	0.0336375	49.0	17362.0441198349
1143	133.39885	0.7911227	135.1	128.15	13.516624	391194.0	0.0	-7.508788e-09	8.074739	-0.005140882	-0.2578404	0.13536137	0.006093638	0.035375	49.0	17377.22226381302
1144	133.44861	0.6987355	135.2	130.25	13.461735	391586.0	0.0	-1.3562385e-08	8.08593	-0.0051986882	-0.26948887	0.133792	0.006598564	0.035687502	49.0	17392.38221168518
1145	133.35924	0.829383	135.1	128.85	13.553846	391976.0	0.0	-1.0477379e-08	8.059977	-0.0051189363	-0.25673604	0.13756154	0.006222731	0.0346125	49.0	17407.599059820175
1146	133.37895	0.6531302	135.1	130.15	13.517858	392368.0	0.0	6.315531e-09	8.206334	-0.0052090315	-0.2483648	0.13826226	0.0057148733	0.035187498	49.0	17422.75031042099
1147	133.29074	0.8321954	135.1	127.5	13.598971	392757.0	0.0	2.8812792e-09	8.345787	-0.005514001	-0.24906719	0.1417258	0.006849612	0.0355625	49.0	17437.954162597656
1148	133.17592	0.88550663	135.1	126.75	13.694301	393143.0	0.0	4.307367e-09	8.505697	-0.0055988715	-0.292651	0.14652202	0.006850499	0.0392125	49.0	17453.096940755844
1149	133.31117	0.7496939	135.0	130.45	13.575835	393532.0	0.0	4.0745363e-10	8.406437	-0.0058908323	-0.2745152	0.14424126	0.006581093	0.03915	49.0	17468.215849161148
1150	133.32097	0.7357478	135.1	127.8	13.549872	393923.0	0.0	2.9685907e-09	8.093823	-0.0054100184	-0.24541062	0.13829893	0.005750682	0.0356625	49.0	17483.4619641304
1151	133.27493	0.85178363	135.1	126.7	13.570694	394312.0	0.0	-6.4028427e-10	8.426899	-0.00586259	-0.31083024	0.14267363	0.006018644	0.037074998	49.0	17498.636176109314
1152	133.29324	0.74263304	135.2	128.85	13.553572	394704.0	0.0	4.5401976e-09	8.245478	-0.0056997645	-0.27612644	0.13895261	0.007184432	0.0371125	49.0	17513.80539083481
