Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
7320	114.3875	62.891407	226.09999	19.249998	80.0	2 h 29 min 3 sec
7340	145.7575	66.07602	238.09999	10.549999	80.0	2 h 29 min 27 sec
7360	163.01498	56.709164	258.0	46.5	80.0	2 h 29 min 51 sec
7380	147.6375	65.354385	234.9	-29.800001	80.0	2 h 30 min 16 sec
7400	128.2	75.20183	260.0	-49.850002	80.0	2 h 30 min 41 sec
7420	145.3375	65.75912	237.5	6.649999	80.0	2 h 31 min 4 sec
7440	131.845	59.01668	240.8	16.349998	80.0	2 h 31 min 29 sec
7460	130.13748	49.505417	250.15	31.35	80.0	2 h 31 min 54 sec
7480	128.0275	56.26093	212.09999	15.299997	80.0	2 h 32 min 18 sec
7500	126.96999	55.246017	260.05	-4.3000016	80.0	2 h 32 min 42 sec
7520	144.24251	60.01864	248.9	39.899998	80.0	2 h 33 min 6 sec
7540	164.36	52.52154	245.84999	37.05	80.0	2 h 33 min 30 sec
7560	128.94247	61.09989	268.6	3.1499984	80.0	2 h 33 min 54 sec
7580	119.182495	75.80618	258.05	-37.15	80.0	2 h 34 min 19 sec
7600	141.8375	58.153812	221.34999	19.199999	80.0	2 h 34 min 43 sec
7620	116.24748	89.71147	264.1	-54.600002	80.0	2 h 35 min 8 sec
7640	123.5625	56.366158	221.95	14.7	80.0	2 h 35 min 33 sec
7660	147.45499	78.923	288.1	-0.4000021	80.0	2 h 35 min 58 sec
7680	131.8575	64.00353	216.45	3.1999993	80.0	2 h 36 min 23 sec
7700	155.81749	50.973347	315.7	60.85	80.0	2 h 36 min 48 sec
7720	142.245	87.241486	273.85	-38.95	80.0	2 h 37 min 11 sec
7740	137.73001	76.242546	251.55	-51.550003	80.0	2 h 37 min 35 sec
7760	171.08499	68.086525	268.35	36.399998	80.0	2 h 37 min 59 sec
7780	119.44501	75.83095	291.8	-15.450002	80.0	2 h 38 min 24 sec
7800	136.265	53.569786	206.05	-9.600003	80.0	2 h 38 min 48 sec
7820	125.415016	63.739647	273.8	16.299997	80.0	2 h 39 min 13 sec
7840	143.04251	63.36824	228.4	-6.1000013	80.0	2 h 39 min 37 sec
7860	141.00249	52.15673	271.35	13.949999	80.0	2 h 40 min 2 sec
7880	155.57002	59.353107	268.75	31.35	80.0	2 h 40 min 26 sec
7900	151.3475	89.52673	333.5	2.2499988	80.0	2 h 40 min 52 sec
7920	150.97249	66.79432	252.3	0.6499981	80.0	2 h 41 min 16 sec
7940	127.69	68.10805	237.75	25.199999	80.0	2 h 41 min 40 sec
7960	157.73001	70.306206	278.65	17.749996	80.0	2 h 42 min 5 sec
7980	162.31252	67.23741	252.4	34.1	80.0	2 h 42 min 29 sec
8000	168.86751	68.8794	251.95	17.3	80.0	2 h 42 min 53 sec
8020	127.744995	78.76584	255.7	-47.9	80.0	2 h 43 min 17 sec
8040	163.06752	41.749943	250.9	79.549995	80.0	2 h 43 min 41 sec
8060	179.7175	62.672947	278.8	56.5	80.0	2 h 44 min 6 sec
8080	159.8675	58.591755	260.8	58.85	80.0	2 h 44 min 31 sec
8100	146.535	67.8408	254.9	27.249998	80.0	2 h 44 min 55 sec
8120	141.515	79.246735	266.0	-26.800001	80.0	2 h 45 min 19 sec
8140	168.4175	64.54229	269.25	53.1	80.0	2 h 45 min 45 sec
8160	156.6875	72.78247	244.75	-3.6000016	80.0	2 h 46 min 8 sec
8180	143.39249	81.73273	316.25	21.899998	80.0	2 h 46 min 32 sec
8200	114.28249	83.37719	264.55	-32.550003	80.0	2 h 46 min 58 sec
8220	167.36002	66.00869	274.35	49.5	80.0	2 h 47 min 23 sec
8240	150.4	68.120964	256.1	18.449999	80.0	2 h 47 min 46 sec
8260	162.31749	79.42611	295.3	-45.7	80.0	2 h 48 min 10 sec
8280	143.695	62.061478	255.34999	37.949997	80.0	2 h 48 min 34 sec
8300	172.88751	70.58275	260.94998	-50.7	80.0	2 h 48 min 58 sec
8320	170.77498	69.12224	274.3	29.849998	80.0	2 h 49 min 22 sec
8340	166.98251	67.23669	256.8	8.799999	80.0	2 h 49 min 47 sec
8360	189.4825	49.327087	245.2	65.95	80.0	2 h 50 min 11 sec
8380	170.27501	63.392883	248.15	-15.550001	80.0	2 h 50 min 36 sec
8400	143.39249	101.08465	275.7	-56.2	80.0	2 h 51 min 0 sec
8420	154.16751	88.2184	280.75	-40.8	80.0	2 h 51 min 25 sec
8440	205.0925	65.003624	299.35	40.35	80.0	2 h 51 min 49 sec
8460	168.5825	80.4296	298.35	-42.4	80.0	2 h 52 min 13 sec
8480	160.25252	49.163555	264.75	61.35	80.0	2 h 52 min 37 sec
8500	158.55751	69.37567	267.1	-28.850002	80.0	2 h 53 min 3 sec
8520	152.26248	60.977257	242.34999	9.099998	80.0	2 h 53 min 27 sec
8540	173.71251	86.25746	344.65	23.05	80.0	2 h 53 min 51 sec
8560	164.81001	59.59041	281.0	35.199997	80.0	2 h 54 min 15 sec
8580	196.9975	73.48876	300.65	-18.300001	80.0	2 h 54 min 39 sec
8600	196.62	37.82914	272.5	115.4	80.0	2 h 55 min 3 sec
8620	167.30252	78.29613	301.2	3.6499996	80.0	2 h 55 min 27 sec
8640	170.4525	71.82671	338.05	42.8	80.0	2 h 55 min 50 sec
8660	182.49251	53.548527	294.4	89.15	80.0	2 h 56 min 14 sec
8680	154.345	55.258095	258.1	33.85	80.0	2 h 56 min 39 sec
8700	194.02	63.2406	295.1	72.5	80.0	2 h 57 min 3 sec
8720	164.14	69.17593	289.05	47.8	80.0	2 h 57 min 27 sec
8740	164.06	74.371216	333.4	32.6	80.0	2 h 57 min 53 sec
8760	166.3025	66.835266	265.1	31.75	80.0	2 h 58 min 16 sec
8780	162.37503	67.03823	285.5	0.0500001	80.0	2 h 58 min 40 sec
8800	168.9725	72.44832	270.55	-41.65	80.0	2 h 59 min 5 sec
8820	182.73001	87.9319	297.25	4.849999	80.0	2 h 59 min 29 sec
8840	173.81	69.44414	285.35	1.5999979	80.0	2 h 59 min 53 sec
8860	182.9725	58.349792	271.0	25.099998	80.0	3 h 0 min 17 sec
8880	159.555	65.58761	242.84999	12.799998	80.0	3 h 0 min 42 sec
8900	176.4075	77.47711	297.2	12.599999	80.0	3 h 1 min 7 sec
8920	166.0675	55.038677	251.25	17.55	80.0	3 h 1 min 31 sec
8940	174.2575	63.61332	275.15	64.8	80.0	3 h 1 min 55 sec
8960	179.26248	69.96059	290.6	33.399998	80.0	3 h 2 min 19 sec
8980	202.9475	63.467464	325.7	62.3	80.0	3 h 2 min 44 sec
9000	183.85501	59.325756	275.8	76.6	80.0	3 h 3 min 8 sec
9020	213.245	69.55561	327.8	55.899998	80.0	3 h 3 min 32 sec
9040	186.2025	76.71178	302.95	15.799999	80.0	3 h 3 min 57 sec
9060	176.39749	65.75791	295.8	54.1	80.0	3 h 4 min 21 sec
9080	168.47	71.72047	335.0	72.4	80.0	3 h 4 min 46 sec
9100	180.95999	58.399876	364.5	60.449997	80.0	3 h 5 min 9 sec
9120	220.475	58.227898	330.0	93.15	80.0	3 h 5 min 34 sec
9140	177.04001	63.02183	312.2	-3.8	80.0	3 h 5 min 59 sec
9160	170.3525	62.009186	259.2	4.199998	80.0	3 h 6 min 24 sec
9180	191.74998	56.883232	277.3	72.5	80.0	3 h 6 min 48 sec
9200	180.95499	59.463127	279.95	39.249996	80.0	3 h 7 min 12 sec
9220	187.335	52.82026	276.1	86.299995	80.0	3 h 7 min 37 sec
9240	183.00502	61.81756	274.05	30.449999	80.0	3 h 8 min 1 sec
9260	168.16	49.285835	260.0	43.5	80.0	3 h 8 min 26 sec
9280	159.995	73.705154	280.0	20.749998	80.0	3 h 8 min 50 sec
9300	174.26	67.97387	304.8	-46.800003	80.0	3 h 9 min 14 sec
9320	170.25502	74.929115	294.8	-11.650002	80.0	3 h 9 min 38 sec
9340	179.1875	66.17014	317.45	62.3	80.0	3 h 10 min 1 sec
9360	174.97751	75.608795	308.3	58.05	80.0	3 h 10 min 25 sec
9380	212.63501	56.936424	276.85	50.899998	80.0	3 h 10 min 48 sec
9400	172.2625	74.8104	291.95	-10.35	80.0	3 h 11 min 13 sec
9420	168.58249	58.724606	314.4	56.399998	80.0	3 h 11 min 38 sec
9440	194.07002	68.919014	279.8	12.7	80.0	3 h 12 min 2 sec
9460	174.19249	71.74517	295.05	36.449997	80.0	3 h 12 min 26 sec
9480	179.2125	82.89517	355.25	27.3	80.0	3 h 12 min 50 sec
9500	186.56	78.41359	325.55	63.899998	80.0	3 h 13 min 14 sec
9520	187.5275	61.21806	311.15	74.9	80.0	3 h 13 min 39 sec
9540	206.725	80.58839	369.95	76.85	80.0	3 h 14 min 3 sec
9560	178.5375	97.69318	388.25	20.599998	80.0	3 h 14 min 27 sec
9580	212.36502	57.189568	316.9	90.75	80.0	3 h 14 min 50 sec
9600	182.0275	92.80223	355.45	-64.0	80.0	3 h 15 min 15 sec
9620	186.655	43.632935	254.59999	87.799995	80.0	3 h 15 min 40 sec
9640	194.71501	54.786366	301.6	28.5	80.0	3 h 16 min 3 sec
9660	189.45999	60.836605	287.25	63.999996	80.0	3 h 16 min 27 sec
9680	203.7525	77.32095	350.1	86.7	80.0	3 h 16 min 51 sec
9700	205.9775	82.12042	314.75	4.649999	80.0	3 h 17 min 14 sec
9720	214.44247	59.563522	325.95	40.3	80.0	3 h 17 min 38 sec
9740	194.1525	71.49977	299.0	22.199999	80.0	3 h 18 min 3 sec
9760	197.4025	59.546917	294.7	68.7	80.0	3 h 18 min 26 sec
9780	214.4625	77.070526	341.1	68.35	80.0	3 h 18 min 51 sec
9800	200.4225	62.96745	305.85	100.2	80.0	3 h 19 min 15 sec
9820	193.91	69.42205	340.5	95.6	80.0	3 h 19 min 39 sec
9840	180.95	85.05188	371.15	3.1999989	80.0	3 h 20 min 3 sec
9860	194.89749	64.28601	297.65	64.299995	80.0	3 h 20 min 26 sec
9880	174.9175	96.05598	331.8	-35.5	80.0	3 h 20 min 50 sec
9900	196.4275	69.48362	307.8	56.8	80.0	3 h 21 min 14 sec
9920	194.4675	65.21469	322.9	53.75	80.0	3 h 21 min 39 sec
9940	178.3225	82.14068	315.3	12.499999	80.0	3 h 22 min 3 sec
9960	201.3525	74.973656	351.1	40.35	80.0	3 h 22 min 26 sec
9980	200.23999	85.48051	320.85	10.649999	80.0	3 h 22 min 52 sec
10000	165.83998	72.69648	298.45	58.149998	80.0	3 h 23 min 16 sec
10020	199.5975	97.4136	330.1	9.899999	80.0	3 h 23 min 40 sec
10040	197.655	87.15784	382.85	-2.2000008	80.0	3 h 24 min 4 sec
10060	167.0225	81.00438	317.6	31.949999	80.0	3 h 24 min 29 sec
10080	161.8	90.7956	333.95	-1.3500003	80.0	3 h 24 min 54 sec
10100	181.01999	57.581646	288.25	64.799995	80.0	3 h 25 min 17 sec
10120	219.34749	72.13493	317.65	50.75	80.0	3 h 25 min 43 sec
10140	168.12752	100.798	351.15	-102.700005	80.0	3 h 26 min 7 sec
10160	165.67	75.87512	309.75	39.85	80.0	3 h 26 min 31 sec
10180	196.7675	70.18872	309.0	50.25	80.0	3 h 26 min 57 sec
10200	209.38501	72.33465	372.0	67.549995	80.0	3 h 27 min 23 sec
10220	181.1	73.160736	308.25	7.3999996	80.0	3 h 27 min 50 sec
10240	178.37749	90.42226	321.9	-19.000002	80.0	3 h 28 min 20 sec
10260	200.3425	95.95774	412.4	52.35	80.0	3 h 28 min 49 sec
10280	186.35498	81.30755	283.45	2.249999	80.0	3 h 29 min 21 sec
10300	179.17749	84.20668	295.9	-35.5	80.0	3 h 29 min 49 sec
10320	193.70999	60.80681	292.65	79.549995	80.0	3 h 30 min 20 sec
10340	188.18501	78.557846	331.4	-6.950002	80.0	3 h 30 min 52 sec
10360	177.5975	91.56866	334.9	-41.600002	80.0	3 h 31 min 21 sec
10380	170.61	99.62698	382.65	18.4	80.0	3 h 31 min 51 sec
10400	183.375	84.6387	301.8	-6.050001	80.0	3 h 32 min 23 sec
