Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	MeanDiff	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
622	132.63478	5.8868785	134.45	73.15	14.546196	180944.0	0.037754536	-2.7648639e-08	6.9700155	-0.0037761445	-0.11669493	0.14670977	0.0045626382	0.0302625	49.0	21286.201915979385
623	133.14854	0.99533904	134.45	124.95	13.887139	181325.0	0.04130827	5.7625584e-09	7.159426	-0.0033567748	-0.1296342	0.13168283	0.0032046458	0.024175	49.0	21319.860372304916
624	133.24464	1.0498834	134.45	123.2	13.803665	181707.0	0.039216883	-2.264278e-08	7.016203	-0.0029927823	-0.09102368	0.1242742	0.003536418	0.0233375	49.0	21354.064369916916
625	133.36179	0.7349329	134.45	126.85	13.702072	182093.0	0.03936618	1.2223609e-08	7.0723844	-0.0028821959	-0.12341744	0.119452566	0.0035547935	0.022637501	49.0	21387.476287841797
626	132.75708	4.869186	134.45	61.1	14.264706	182467.0	0.039638445	-1.3038516e-08	7.2119465	-0.0033269543	-0.13666183	0.13744056	0.0036544716	0.0258625	49.0	21421.857063293457
627	132.83426	5.5612793	134.45	52.3	14.149333	182842.0	0.03978638	1.3969839e-08	7.5273223	-0.00354065	-0.14071614	0.1285968	0.0041563427	0.025575	49.0	21455.523298978806
628	132.68802	5.7282453	134.45	42.45	14.295699	183214.0	0.038509652	1.5133992e-08	7.329903	-0.003535774	-0.1414572	0.13698825	0.004743307	0.026575	49.0	21489.704348564148
629	132.91689	3.7216983	134.35	63.449997	14.087766	183590.0	0.038823605	1.094304e-08	7.185441	-0.0032495232	-0.100688934	0.13163283	0.0031985566	0.024775	49.0	21524.504106760025
630	132.989	2.6091614	134.35	88.15	14.106101	183967.0	0.038551208	1.0128133e-08	7.2374372	-0.0031604317	-0.113232255	0.13226597	0.003323655	0.0243125	49.0	21558.159305095673
631	132.7775	4.421532	134.35	78.75	14.415094	184338.0	0.038181216	6.170012e-09	6.9662514	-0.003340152	-0.114961386	0.1361385	0.004488593	0.0257625	49.0	21592.404192209244
632	132.83865	4.186244	134.35	70.799995	14.237333	184713.0	0.04098196	1.6880222e-08	7.3254457	-0.0033149493	-0.11215031	0.13370344	0.0032007312	0.023675	49.0	21626.60479450226
633	133.01178	2.9706855	134.35	79.4	14.063492	185091.0	0.038489304	-1.14087015e-08	7.8701024	-0.0034315006	-0.2417261	0.1268884	0.0042945743	0.025875	49.0	21660.263521909714
634	133.11162	1.0349609	134.45	123.3	13.902374	185470.0	0.04001743	-1.2223609e-08	7.387685	-0.0027836487	-0.11708957	0.1258534	0.0031155725	0.0236875	49.0	21693.934938192368
635	132.90027	3.455186	134.25	87.7	14.2734585	185843.0	0.038678534	-1.21071935e-08	7.2091427	-0.0032715597	-0.10857409	0.1308232	0.003712171	0.022937499	49.0	21728.090495824814
636	132.82681	4.8151565	134.25	59.899998	14.22252	186216.0	0.04018832	1.3969839e-09	7.3059397	-0.0030330664	-0.13538069	0.12998644	0.0035688926	0.023475	49.0	21763.098155260086
637	133.05727	1.0200403	134.35	124.9	13.952381	186594.0	0.041519947	1.1204975e-08	7.5378075	-0.0032998973	-0.18723214	0.13030474	0.0035598767	0.0250625	49.0	21796.259018182755
638	133.1947	0.71857303	134.35	129.45	13.8465605	186972.0	0.038507245	1.1641532e-09	7.3490477	-0.0031460812	-0.12806106	0.126008	0.0036434385	0.023512501	49.0	21829.226345062256
639	133.12198	1.3026075	134.25	112.25	13.955263	187352.0	0.03983248	-1.2572855e-08	7.567897	-0.0030643665	-0.050429344	0.12466203	0.003703026	0.02565	49.0	21862.600034713745
640	133.1607	0.92936194	134.25	123.8	13.886244	187730.0	0.039883345	-1.3969839e-09	7.142591	-0.003023514	-0.17942303	0.12357734	0.0030695726	0.021474998	49.0	21896.06076645851
641	133.02135	3.0221226	134.45	91.25	14.129973	188107.0	0.040012993	-6.7520887e-09	7.350019	-0.00313452	-0.13192791	0.12504277	0.0033135954	0.0227375	49.0	21931.004985570908
642	133.17049	0.8326113	134.45	124.85	13.879265	188488.0	0.042064033	-8.469215e-09	7.2016115	-0.0030810721	-0.11171603	0.12510782	0.003981691	0.0232625	49.0	21964.589378118515
643	132.37479	6.0234017	134.25	56.3	14.747923	188849.0	0.043681346	-4.656613e-10	7.7174573	-0.0040114624	-0.19286	0.15514603	0.004481168	0.029125001	49.0	22000.098457336426
644	132.695	4.43648	134.45	58.05	14.361186	189220.0	0.04272459	-7.3341653e-09	7.6013002	-0.0037944438	-0.15228242	0.14173743	0.0037491773	0.0258375	49.0	22034.474275112152
645	132.82033	3.6873777	134.25	76.15	14.344173	189589.0	0.042435776	-4.656613e-10	7.591236	-0.00348946	-0.13597679	0.13853753	0.0031531462	0.024687499	49.0	22068.84764122963
646	133.13002	0.83552355	134.15	125.4	13.976191	189967.0	0.043878492	3.6379788e-10	7.309169	-0.003405233	-0.12649351	0.13029574	0.003527537	0.02215	49.0	22102.434970378876
647	132.97307	1.5627987	134.45	114.7	14.114667	190342.0	0.04359623	1.4260877e-08	7.320939	-0.0037124122	-0.12855643	0.13554677	0.004612496	0.026774999	49.0	22136.0601477623
648	132.50314	5.533803	134.05	54.0	14.628415	190708.0	0.041222483	1.0244548e-08	7.91743	-0.0036301436	-0.1844253	0.14537938	0.0037905688	0.024950001	49.0	22170.222304821014
649	132.60355	5.429999	134.45	61.85	14.592896	191074.0	0.03809662	-1.5832484e-08	7.279008	-0.0036130967	-0.15293145	0.14006765	0.0037802642	0.025975	49.0	22204.088518619537
650	132.84715	2.9550261	134.45	85.7	14.306233	191443.0	0.041478865	-1.1641532e-08	7.298252	-0.0035862487	-0.14236307	0.14572325	0.0038236734	0.025712501	49.0	22237.626176834106
651	132.95201	1.5008005	134.15	110.05	14.163539	191816.0	0.04400593	2.910383e-09	7.3034143	-0.0039342986	-0.1204409	0.14080693	0.003933983	0.02675	49.0	22271.114074468613
652	132.9279	2.2585797	134.45	99.1	14.2210245	192187.0	0.041269634	-8.381903e-09	7.2845874	-0.0034681945	-0.10772693	0.1419214	0.0037000477	0.026012499	49.0	22305.284702777863
653	132.36264	5.946798	134.55	59.1	14.695055	192551.0	0.040532902	6.2864274e-09	7.3990736	-0.0038458847	-0.21695608	0.14580397	0.0044571906	0.027800001	49.0	22339.646856546402
654	132.81604	2.4349806	134.55	89.45	14.32345	192922.0	0.043947473	-2.5029294e-09	7.169476	-0.004052317	-0.12932783	0.1466273	0.0041835224	0.0277875	49.0	22373.169738054276
655	132.8366	2.764255	134.45	83.4	14.243968	193295.0	0.04278068	9.895302e-10	7.1849318	-0.0034405258	-0.12497848	0.14450645	0.0043867966	0.030862499	49.0	22406.333977222443
656	132.87852	1.3676836	134.45	115.35	14.151351	193665.0	0.045486405	-1.1990778e-08	7.3987303	-0.0037788926	-0.10534668	0.15239891	0.004056838	0.0284625	49.0	22439.838998794556
657	132.61905	3.4103792	134.45	86.2	14.489189	194035.0	0.046323255	-1.1641532e-08	7.6312976	-0.0040574037	-0.1862393	0.15661675	0.0043437784	0.030025	49.0	22474.618472099304
658	132.83107	3.12078	134.35	77.35	14.173333	194410.0	0.044525497	-1.0011718e-08	7.604053	-0.0037756457	-0.15823072	0.1463352	0.0039528995	0.0293125	49.0	22508.252907514572
659	132.7795	2.8055508	134.35	83.1	14.198391	194783.0	0.04446601	-3.4924597e-09	7.507785	-0.0034655477	-0.16116858	0.14481787	0.0039537568	0.027537499	49.0	22541.69409108162
660	133.07013	0.97100514	134.45	125.55	13.892105	195163.0	0.04461442	3.4924597e-09	7.347472	-0.003016712	-0.14431441	0.13460541	0.00318097	0.0241875	49.0	22575.349631547928
661	133.06273	1.0781785	134.35	126.25	13.874016	195544.0	0.043704785	-6.388291e-09	7.3344116	-0.0032550637	-0.1616742	0.1332307	0.0039593615	0.0271875	49.0	22609.314909934998
662	132.84572	3.609928	134.25	67.299995	14.064343	195917.0	0.041873835	1.9790605e-09	7.6268983	-0.003071104	-0.15265554	0.13646565	0.0027490573	0.0226	49.0	22643.18935394287
663	132.65678	4.501145	134.35	67.4	14.331522	196285.0	0.041889623	-2.7939677e-09	7.4970603	-0.0033380927	-0.16109198	0.14116038	0.0037321944	0.0258375	49.0	22677.205350875854
664	133.07512	1.1948553	134.25	123.4	13.866492	196667.0	0.043150254	-1.17579475e-08	7.3009677	-0.003132124	-0.113675475	0.13082457	0.003552432	0.024225	49.0	22711.709765434265
665	132.84947	3.514998	134.25	70.25	14.129973	197044.0	0.041101195	1.14087015e-08	7.583119	-0.003145729	-0.12580693	0.1376759	0.003523474	0.023275	49.0	22746.039929389954
666	132.9872	1.0689739	134.25	126.5	13.96306	197423.0	0.04544528	-6.868504e-09	7.6186953	-0.003254562	-0.16625446	0.13677484	0.0037568365	0.027025	49.0	22780.571836471558
667	132.97043	2.5513911	134.35	86.7	14.05305	197800.0	0.042171247	2.3283064e-10	7.295601	-0.0029452983	-0.089104176	0.1353413	0.0034342103	0.022875	49.0	22814.086871147156
668	133.0025	1.0838946	134.35	125.3	13.976128	198177.0	0.04511201	-4.656613e-10	7.370324	-0.0029614568	-0.13987821	0.1346677	0.0032842439	0.022875	49.0	22848.26696753502
669	133.09592	0.80998707	134.45	129.65	13.913385	198558.0	0.04386963	-6.199116e-09	7.521969	-0.0031359983	-0.12389463	0.130856	0.003943944	0.0265125	49.0	22882.773337602615
670	132.72743	3.1818736	134.25	91.25	14.418919	198928.0	0.04476925	4.0745363e-10	7.656888	-0.003360148	-0.18002129	0.14059822	0.0040197275	0.0275875	49.0	22918.01336812973
671	132.9379	1.1504304	134.35	122.95	14.045213	199304.0	0.045996163	1.7462298e-10	7.322591	-0.003146454	-0.11485934	0.1363374	0.0030619372	0.024025	49.0	22952.00876569748
672	132.8579	2.230329	134.25	93.9	14.176471	199678.0	0.04354501	-1.4901161e-08	7.600235	-0.0031300134	-0.1659466	0.13517532	0.003817907	0.0254375	49.0	22986.48592019081
673	132.74652	1.7046846	134.35	106.8	14.173797	200052.0	0.04576038	-2.9685907e-09	7.6891427	-0.0035141248	-0.14439702	0.14018172	0.003504113	0.0243625	49.0	23020.077795505524
674	132.67392	3.5075421	134.25	83.549995	14.404891	200420.0	0.042986494	-1.5483238e-08	7.4392757	-0.003202469	-0.16149598	0.13861084	0.0032926735	0.024300002	49.0	23053.830533981323
675	132.8399	1.0837195	134.35	125.9	14.166667	200792.0	0.04767821	1.3387762e-08	7.5964336	-0.003645443	-0.108161926	0.1412355	0.0036218283	0.0246875	49.0	23087.976597309113
676	132.74539	2.394014	134.35	91.15	14.324325	201162.0	0.0460556	-4.0745363e-09	7.5637608	-0.0037456374	-0.14446288	0.14434178	0.0041331393	0.026224999	49.0	23121.46942424774
677	132.79195	2.7122536	134.35	83.549995	14.271505	201534.0	0.04473198	5.7043508e-09	7.4748025	-0.0034653265	-0.11879033	0.140538	0.003774596	0.025825	49.0	23155.749044656754
678	132.65839	2.9027681	134.35	81.4	14.378378	201904.0	0.046799794	-1.0477379e-08	7.680437	-0.0037639989	-0.119561195	0.1450375	0.0037029702	0.0251875	49.0	23189.838861227036
679	132.89946	0.93232083	134.35	124.85	14.155496	202277.0	0.047238953	-3.3542165e-09	7.7667055	-0.003604239	-0.16821092	0.13904892	0.0043467544	0.027800001	49.0	23222.992493391037
680	132.78754	1.2706519	134.35	121.3	14.211796	202650.0	0.047706984	7.799827e-09	7.6726665	-0.0037215725	-0.11431295	0.14337742	0.004094786	0.028225	49.0	23257.649014234543
681	132.56586	4.9547076	134.45	40.3	14.409836	203016.0	0.045711577	1.071021e-08	7.710143	-0.003908136	-0.20909637	0.14280681	0.0038789327	0.0266	49.0	23291.724639177322
682	132.81526	1.2624525	134.35	120.6	14.210811	203386.0	0.046706524	-9.313226e-10	7.5584035	-0.0036779447	-0.1116842	0.1421259	0.003820297	0.0253375	49.0	23325.26208639145
683	132.91756	0.9406651	134.35	126.2	14.117022	203762.0	0.046689704	6.9849193e-10	7.9111032	-0.0036090105	-0.1418829	0.14059645	0.0041436013	0.025925	49.0	23359.305123806
684	132.95961	0.80304474	134.25	126.7	14.106667	204137.0	0.04673005	2.6775524e-09	7.5959797	-0.0034982387	-0.14861447	0.14014304	0.0035621312	0.02645	49.0	23393.382943868637
685	132.71892	3.4912436	134.35	86.2	14.465754	204502.0	0.03909464	-3.0267984e-09	7.7170515	-0.0038284077	-0.15349203	0.14589107	0.004188766	0.0276375	49.0	23426.376359701157
686	132.80807	2.3947413	134.55	92.75	14.291105	204873.0	0.04631328	-1.6530976e-08	7.600403	-0.0036858565	-0.09963328	0.14521453	0.0037398187	0.024474999	49.0	23461.070182323456
687	132.91653	1.1185557	134.25	125.6	14.082666	205248.0	0.048052553	-8.294592e-09	7.75459	-0.0033219433	-0.12556362	0.14009961	0.003483934	0.0241375	49.0	23494.375903367996
688	132.90784	0.93635803	134.25	126.6	14.117022	205624.0	0.04798095	-1.0128133e-08	7.753005	-0.0036252835	-0.14628494	0.14162712	0.0042176214	0.0266	49.0	23527.814750671387
689	132.8453	1.8048021	134.25	104.799995	14.182796	205996.0	0.046364076	-1.6298145e-09	7.8061533	-0.0037325846	-0.15700227	0.14244187	0.0043596704	0.028175	49.0	23561.475247859955
690	132.96368	0.9588499	134.65	125.45	14.085107	206372.0	0.047258534	-6.4028427e-10	7.6816263	-0.0033806926	-0.14269906	0.13917246	0.004159108	0.026875	49.0	23596.541892290115
691	132.61447	3.238105	134.45	83.799995	14.4562845	206738.0	0.045715347	8.8475645e-09	7.89873	-0.0038598245	-0.1492365	0.14865549	0.0038399484	0.0248625	49.0	23630.885321855545
692	132.5791	4.184225	134.35	87.0	14.628415	207104.0	0.042036485	-2.3283064e-09	7.7468443	-0.0034874263	-0.10316795	0.14601067	0.0032337345	0.0250625	49.0	23665.1385307312
693	132.67815	3.5718884	134.45	82.1	14.453552	207470.0	0.045269348	4.773028e-09	7.8191986	-0.0037943493	-0.1198411	0.14392126	0.004149123	0.026549999	49.0	23699.248688220978
694	132.9722	1.0213566	134.25	125.35	14.050532	207846.0	0.047500867	-1.5978003e-08	7.719139	-0.0035767625	-0.13098675	0.1357778	0.003706104	0.024925001	49.0	23733.03769850731
695	132.98804	0.9616939	134.25	127.1	14.050532	208222.0	0.045159318	3.4924597e-10	7.698027	-0.0033041318	-0.111430824	0.13287875	0.0034540123	0.0250625	49.0	23766.749729394913
696	132.75514	2.8499277	134.25	83.5	14.319783	208591.0	0.043267336	-1.3271347e-08	7.6787577	-0.0033057744	-0.12716442	0.13931271	0.0038542463	0.0241125	49.0	23800.561688423157
697	132.73851	2.4835448	134.35	94.15	14.32973	208961.0	0.044361852	9.313226e-10	7.8477497	-0.003192679	-0.08437276	0.14176431	0.0036262262	0.024725001	49.0	23834.27510213852
698	132.80443	1.7812344	134.35	108.05	14.201612	209333.0	0.045926362	1.3038516e-08	7.701691	-0.0034491168	-0.10749203	0.14124666	0.0038382823	0.0248875	49.0	23868.68898510933
699	132.36703	5.395715	134.35	75.2	14.839335	209694.0	0.0383262	-9.313226e-10	7.796236	-0.0034812791	-0.14621007	0.14899802	0.004672907	0.0299875	49.0	23902.54730987549
700	132.51263	4.3071747	134.35	78.85	14.664835	210058.0	0.045596693	4.656613e-09	7.946751	-0.003594398	-0.12895662	0.14554171	0.0030709337	0.0243875	49.0	23937.350303173065
701	132.737	1.426021	134.25	120.65	14.19571	210431.0	0.046594743	-8.731149e-09	8.171373	-0.0037611793	-0.12076509	0.14228585	0.0034381445	0.025512502	49.0	23972.718727111816
702	132.46547	4.148839	134.35	83.15	14.60221	210793.0	0.044017524	8.96398e-09	7.8826523	-0.0037543722	-0.11926061	0.14455742	0.0040820567	0.028562501	49.0	24006.8484582901
703	132.75417	1.4046134	134.25	119.4	14.204852	211164.0	0.046651125	-1.4551915e-10	8.293678	-0.0038444523	-0.14748085	0.14436698	0.0038758744	0.0254125	49.0	24040.272884845734
704	132.59727	2.8179371	134.25	92.1	14.393442	211530.0	0.045022685	-1.7695129e-08	8.234164	-0.0039061366	-0.14413804	0.14903012	0.003972521	0.02685	49.0	24074.381410360336
705	132.69905	3.143168	134.45	76.549995	14.289189	211900.0	0.04421486	1.1641532e-09	8.19334	-0.0035981506	-0.13706851	0.14110507	0.003323514	0.024775	49.0	24107.87659072876
706	132.6875	2.8061159	134.25	82.65	14.276882	212272.0	0.044398054	3.3760443e-09	7.9993377	-0.003689597	-0.14498842	0.13981707	0.0039415397	0.027125001	49.0	24142.502258062363
707	132.76006	2.669656	134.35	84.9	14.225201	212645.0	0.043873124	3.7252903e-09	8.305727	-0.0036433423	-0.11155397	0.13505642	0.0031997724	0.023775	49.0	24176.084437847137
708	132.69838	2.6908946	134.25	86.0	14.274933	213016.0	0.04343017	3.0267984e-09	8.022528	-0.0034930927	-0.13362712	0.13578433	0.0036690198	0.0253375	49.0	24210.101574659348
709	132.26732	5.3622513	134.25	80.45	14.778394	213377.0	0.042236596	-8.1490725e-09	8.007328	-0.0035488866	-0.18524504	0.13791448	0.004138414	0.024425	49.0	24244.333005189896
710	132.7762	2.6039245	134.35	87.35	14.208556	213751.0	0.04320904	1.4319085e-08	8.164757	-0.003192319	-0.14759845	0.13186616	0.0029894607	0.023075	49.0	24278.724633455276
711	132.75807	2.7158859	134.25	83.15	14.217742	214123.0	0.043106094	3.4924597e-09	8.103224	-0.0034153694	-0.1325841	0.1315377	0.003691136	0.025375001	49.0	24312.206541776657
712	132.7453	2.7974043	134.25	84.299995	14.271505	214495.0	0.044093773	6.1118044e-09	8.083332	-0.003484488	-0.11358923	0.13361704	0.0037307478	0.025525	49.0	24346.407654047012
713	132.6984	3.1177404	134.25	75.2	14.251337	214869.0	0.043807946	5.7043508e-09	8.245918	-0.0035991906	-0.1407578	0.13438123	0.0035315312	0.0245875	49.0	24381.03627371788
714	132.80507	1.7653294	134.25	105.45	14.189333	215244.0	0.043592826	-8.032657e-09	8.021389	-0.0032136703	-0.113180995	0.13029695	0.004426105	0.0266875	49.0	24414.724947214127
715	132.42993	2.6913595	134.15	87.45	14.585165	215608.0	0.0476022	-1.5454134e-08	8.637601	-0.003982505	-0.21495932	0.15186374	0.004251712	0.0279	49.0	24448.730979681015
716	132.52925	2.9330375	134.25	80.2	14.436813	215972.0	0.045003224	-1.3038516e-08	8.399955	-0.0038598175	-0.1650843	0.14914036	0.0042082625	0.0300625	49.0	24481.8667948246
717	132.23305	3.989791	134.55	67.799995	14.694445	216332.0	0.04613497	-1.9208528e-08	8.3841095	-0.004537617	-0.1490053	0.16346456	0.004487788	0.029937502	49.0	24515.588342666626
718	132.60217	1.0135373	134.45	126.4	14.322494	216701.0	0.049592853	6.9849193e-10	8.3672	-0.0038370676	-0.10511458	0.1502746	0.004078121	0.0254125	49.0	24549.136523008347
719	132.42868	3.0683403	134.05	82.049995	14.502732	217067.0	0.046779364	5.820766e-09	8.585998	-0.0039590476	-0.15384495	0.15444833	0.0040571843	0.027987499	49.0	24582.071886777878
720	132.73827	0.847084	134.15	128.25	14.202156	217438.0	0.049056355	6.548362e-09	8.589767	-0.0039185924	-0.13011712	0.14762938	0.0044280356	0.028450001	49.0	24614.92558002472
721	132.55136	2.6764193	134.15	88.7	14.4375	217806.0	0.04380537	5.5879354e-09	8.586781	-0.0036754713	-0.14335334	0.14763899	0.0038309507	0.02685	49.0	24648.113453149796
722	132.67975	2.4573848	134.15	88.5	14.298913	218174.0	0.044685528	1.7345883e-08	8.182884	-0.0035645287	-0.12811333	0.14348075	0.0037319432	0.0259375	49.0	24681.64138698578
723	132.67493	1.0897071	134.35	123.55	14.179625	218547.0	0.047174737	-9.313226e-09	8.493261	-0.0036763134	-0.14330238	0.14270873	0.0034219834	0.025112502	49.0	24714.683999300003
724	132.73947	1.0278536	134.05	124.35	14.104	218922.0	0.046274774	-4.7584763e-09	8.420662	-0.0033028366	-0.1530453	0.13768654	0.0035817623	0.02425	49.0	24748.220725297928
725	132.61998	3.7070413	134.25	63.6	14.214478	219295.0	0.043823477	-1.3038516e-08	8.305218	-0.0033531643	-0.1286856	0.13580558	0.0037353174	0.024462499	49.0	24781.574222803116
726	132.61473	2.6424458	134.25	86.4	14.294595	219665.0	0.04440552	-1.2805685e-08	8.46356	-0.0034458998	-0.11881864	0.1387983	0.0035569707	0.025362499	49.0	24815.172959804535
727	132.47166	3.9067032	134.45	77.75	14.433243	220032.0	0.04382907	1.1175871e-08	8.190093	-0.0034783806	-0.12655228	0.13995284	0.0036743116	0.025037501	49.0	24849.15852499008
728	132.79735	0.91275734	134.45	122.35	14.058666	220407.0	0.045947544	1.6618287e-08	8.330738	-0.0033423011	-0.193946	0.13583541	0.003670065	0.0258875	49.0	24882.70337343216
729	132.50586	4.0594826	134.35	79.95	14.449592	220774.0	0.041955817	-1.5599653e-08	8.526892	-0.0033214805	-0.17676419	0.13812532	0.0034098513	0.026925001	49.0	24917.360643148422
730	132.74164	1.069258	134.15	119.6	14.094339	221145.0	0.043188624	1.4319085e-08	8.464176	-0.0033214479	-0.15920258	0.1368191	0.004597123	0.027675	49.0	24951.938888072968
731	132.85292	0.7302153	134.25	129.05	13.984085	221522.0	0.045023814	7.741619e-09	8.2193985	-0.0034101573	-0.1530531	0.1303852	0.0037467964	0.024525002	49.0	24985.95582842827
732	132.79614	0.91664165	134.45	125.65	14.077333	221897.0	0.04666467	-8.28004e-09	8.479841	-0.0034625926	-0.1205222	0.1367788	0.00397924	0.025775	49.0	25019.755835056305
733	132.3224	5.295	134.35	56.4	14.609289	222263.0	0.045074236	1.6298145e-09	8.413308	-0.0034397622	-0.1891039	0.14439285	0.003757341	0.025625002	49.0	25054.128635406494
734	132.4654	4.4888225	134.15	69.0	14.53951	222630.0	0.04234399	-3.259629e-09	8.333087	-0.003556958	-0.15250415	0.14014724	0.0033616931	0.022575	49.0	25087.881204366684
735	132.89575	1.5007764	134.25	108.65	14.018568	223007.0	0.04545884	7.1013346e-09	8.4214	-0.0032589	-0.143973	0.13285072	0.0038424903	0.0214375	49.0	25121.081746339798
736	132.83205	1.0266743	134.25	120.95	14.050532	223383.0	0.045832053	-5.122274e-09	8.404699	-0.0033278489	-0.12817436	0.13650651	0.00385571	0.023175	49.0	25154.2490234375
737	132.98337	0.73550284	134.45	129.95	13.931398	223762.0	0.04520059	1.3387762e-09	8.1499405	-0.0032597813	-0.1296047	0.13059899	0.003558672	0.023199998	49.0	25187.390934467316
738	132.60904	4.042929	134.35	77.4	14.334231	224133.0	0.043193333	-8.96398e-09	8.134216	-0.0034098323	-0.14167678	0.13812512	0.0044315616	0.024	49.0	25222.662833929062
739	132.84894	1.1168821	134.35	120.75	14.034667	224508.0	0.044625238	-1.4493708e-08	8.287789	-0.0032044784	-0.14346397	0.13352002	0.0032466066	0.022400001	49.0	25256.081761598587
740	132.92941	0.83205795	134.15	126.6	13.952507	224887.0	0.04375217	-1.3533281e-08	8.126577	-0.0032362165	-0.1375987	0.12968859	0.004464367	0.024799999	49.0	25289.60834121704
741	132.73216	0.9496001	134.45	127.25	14.136729	225260.0	0.04676996	-9.662472e-09	8.553636	-0.0035696211	-0.14925373	0.13730237	0.0043503772	0.026162501	49.0	25323.939512729645
742	132.81636	0.9628773	134.45	126.0	14.063829	225636.0	0.045461122	-1.7578714e-08	8.170728	-0.0034329905	-0.12708038	0.13676259	0.0037153326	0.023725	49.0	25357.907319545746
743	132.69244	1.5080996	134.45	112.5	14.177897	226007.0	0.045121826	3.1577656e-09	8.338491	-0.0035923438	-0.11527145	0.14186454	0.003888293	0.0245	49.0	25391.773567199707
744	132.72708	1.008179	134.45	122.15	14.176944	226380.0	0.04562761	-1.5832484e-08	8.521028	-0.0037377446	-0.11532569	0.1431945	0.0037127943	0.023850001	49.0	25425.62229013443
745	132.56671	2.7799456	134.55	84.2	14.36413	226748.0	0.04368423	-1.792796e-08	8.252377	-0.0037222616	-0.13833559	0.14337435	0.0039243707	0.0265375	49.0	25459.19906783104
746	132.5977	2.3481832	134.45	98.549995	14.291105	227119.0	0.04524446	-6.024493e-09	8.232192	-0.0036557496	-0.12514204	0.14388719	0.0041209324	0.025937501	49.0	25492.76710677147
747	132.89429	0.7865757	134.45	125.65	14.002652	227496.0	0.04560545	-3.8417056e-09	8.64907	-0.0034719163	-0.1651156	0.13454095	0.0040931636	0.0254125	49.0	25526.729615688324
748	132.76561	1.2036457	134.45	114.65	14.117333	227871.0	0.045555852	-1.0826625e-08	8.244301	-0.0036756876	-0.1685133	0.13856897	0.0051524644	0.027987499	49.0	25560.323147058487
749	132.48207	3.0640266	134.65	79.15	14.501369	228236.0	0.046668034	-1.0011718e-08	8.539573	-0.004193701	-0.16433764	0.15587997	0.0051064836	0.027925	49.0	25593.6090157032
750	132.77005	0.91781217	134.55	126.05	14.157754	228610.0	0.047724057	1.14232535e-08	8.332544	-0.00371827	-0.026155531	0.1433396	0.0039106607	0.025962498	49.0	25627.189815044403
751	132.70256	1.1633574	134.55	120.9	14.22043	228982.0	0.048676822	7.9744495e-09	8.66091	-0.003833244	-0.22175324	0.14900629	0.0041145384	0.027725	49.0	25661.18920493126
752	132.88205	0.79494196	134.45	125.95	14.055851	229358.0	0.04784644	-8.163624e-09	8.333548	-0.0035609961	-0.15804309	0.14102536	0.0034428528	0.025725	49.0	25695.25295996666
753	132.84627	0.8147308	134.35	128.75	14.08	229733.0	0.04805501	-1.0448275e-08	8.435101	-0.0036610733	-0.15731901	0.14375864	0.0035930336	0.0235	49.0	25728.613236665726
754	132.87761	0.7495987	134.35	129.75	14.074667	230108.0	0.047866717	-8.221832e-09	8.549116	-0.0038038124	-0.17120719	0.14336112	0.0041210577	0.0269125	49.0	25762.415709495544
755	132.72256	2.4823399	134.35	88.4	14.281081	230478.0	0.044551514	1.6298145e-09	8.493519	-0.0036612786	-0.16328007	0.14695193	0.0034194705	0.0262625	49.0	25795.750039339066
756	132.76488	1.1924924	134.35	124.9	14.155496	230851.0	0.046862163	-3.4051482e-09	8.600441	-0.0036403355	-0.09661925	0.14374387	0.0041987817	0.027562499	49.0	25829.4114317894
757	132.82573	0.90359885	134.35	126.15	14.146667	231226.0	0.04677137	1.1641532e-10	8.3580885	-0.0037802989	-0.21187532	0.14428633	0.0044018934	0.0266375	49.0	25862.925109624863
758	132.78548	1.5127072	134.45	109.75	14.25	231598.0	0.046546325	1.5163096e-08	8.422953	-0.0037287017	-0.11596495	0.14878075	0.0040489705	0.0270375	49.0	25896.46386027336
759	132.77641	1.1647036	134.45	125.55	14.19571	231971.0	0.047843076	-1.3329554e-08	8.587876	-0.0038462745	-0.11906648	0.1465164	0.003998765	0.027312499	49.0	25930.392753601074
760	132.73944	2.5320969	134.25	86.85	14.319783	232340.0	0.046026	1.6298145e-08	8.469166	-0.0038212046	-0.17235726	0.1506449	0.0033733267	0.0292125	49.0	25964.369648456573
761	132.69852	2.9668128	134.35	78.549995	14.32973	232710.0	0.046794303	-5.820766e-10	8.363624	-0.004012679	-0.13010633	0.14918172	0.0044879643	0.029675	49.0	25999.145949840546
762	132.78944	0.8736118	134.25	127.55	14.189839	233084.0	0.0482609	2.3865141e-08	8.413965	-0.0039778296	-0.15481359	0.14961034	0.004429102	0.02935	49.0	26033.605484724045
763	132.76216	0.8035739	134.35	129.5	14.232432	233454.0	0.04787259	-2.0372681e-09	8.304347	-0.0038111424	-0.14563912	0.15300588	0.0039309636	0.027350001	49.0	26067.163372039795
764	132.75069	0.8324281	134.35	127.55	14.22043	233826.0	0.048525088	1.1845259e-08	8.334626	-0.0038098549	-0.14550465	0.14885105	0.003986971	0.0280375	49.0	26101.825024843216
