Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Time
16580	224.08	114.548195	383.15	-28.85	80.0	7 h 39 min
16600	254.095	99.17951	453.0	23.949999	80.0	7 h 40 min
16620	294.05	111.92154	526.55	147.2	80.0	7 h 40 min
16640	247.125	99.67332	497.65	98.0	80.0	7 h 41 min
16660	263.2625	140.57341	528.55	-26.500002	80.0	7 h 41 min
16680	256.15253	110.724976	487.65	21.65	80.0	7 h 42 min
16700	338.25	92.02083	508.35	117.65	80.0	7 h 42 min
16720	288.67752	125.7951	525.25	-41.65	80.0	7 h 43 min
16740	355.92502	108.22559	513.15	174.2	80.0	7 h 43 min
16760	278.70752	130.80205	499.8	47.0	80.0	7 h 44 min
16780	279.09247	107.88523	451.25	105.55	80.0	7 h 44 min
16800	282.46002	116.137825	485.75	97.7	80.0	7 h 45 min
16820	308.035	108.1309	496.0	10.249999	80.0	7 h 45 min
16840	372.2025	116.72494	503.75	8.049998	80.0	7 h 46 min
16860	289.82745	99.48809	474.15	108.799995	80.0	7 h 46 min
16880	276.2825	128.27678	481.5	-18.300001	80.0	7 h 47 min
16900	296.1125	141.50963	501.75	-23.000002	80.0	7 h 47 min
16920	312.3425	118.526306	499.45	52.85	80.0	7 h 48 min
16940	304.2375	127.201836	479.45	20.249998	80.0	7 h 48 min
16960	240.28252	158.68742	485.85	-30.100002	80.0	7 h 49 min
16980	291.43253	131.00342	504.85	43.7	80.0	7 h 49 min
17000	238.1425	152.4122	493.25	5.0499988	80.0	7 h 50 min
17020	305.425	128.76924	492.05	52.25	80.0	7 h 50 min
17040	262.2475	157.77654	516.8	-2.7500012	80.0	7 h 51 min
17060	303.09747	121.36383	482.55	85.5	80.0	7 h 51 min
17080	301.97998	116.40627	493.3	60.6	80.0	7 h 52 min
17100	310.41748	110.0183	491.15	82.35	80.0	7 h 52 min
17120	374.15747	99.310196	517.25	195.4	80.0	7 h 53 min
17140	283.78497	104.24952	486.2	36.95	80.0	7 h 53 min
17160	397.48996	79.20283	499.15	252.55	80.0	7 h 54 min
17180	351.04752	95.49252	501.05	139.9	80.0	7 h 54 min
17200	328.1775	87.15065	494.45	141.75	80.0	7 h 55 min
17220	369.70245	119.57529	531.55	161.2	80.0	7 h 55 min
17240	340.5375	116.87574	481.65	-31.250002	80.0	7 h 56 min
17260	375.28998	138.84737	524.25	37.75	80.0	7 h 56 min
17280	374.09	100.45577	499.45	173.7	80.0	7 h 57 min
17300	318.94	107.94295	505.8	38.649998	80.0	7 h 57 min
17320	258.11502	138.37366	515.5	34.05	80.0	7 h 58 min
17340	297.2475	124.36108	508.9	1.3499986	80.0	7 h 58 min
17360	280.1	154.18367	502.0	-11.400002	80.0	7 h 59 min
17380	306.08002	156.03513	519.9	-1.1500006	80.0	7 h 59 min
17400	396.44	105.40603	538.45	219.8	80.0	8 h 0 min
17420	390.8825	122.481865	539.25	174.25	80.0	8 h 0 min
17440	405.63498	127.590935	533.65	78.7	80.0	8 h 1 min
17460	359.91998	131.07285	526.4	50.899998	80.0	8 h 1 min
17480	355.4675	139.3187	542.1	45.899998	80.0	8 h 2 min
17500	402.22247	116.41811	553.65	75.6	80.0	8 h 2 min
17520	382.2425	159.61725	526.35	-19.800001	80.0	8 h 3 min
17540	337.75998	135.20169	496.8	55.35	80.0	8 h 3 min
17560	367.05502	119.3433	550.7	110.55	80.0	8 h 4 min
17580	378.82	115.74329	509.5	171.7	80.0	8 h 4 min
17600	337.64496	159.42467	531.7	-11.600001	80.0	8 h 5 min
17620	379.615	154.56207	529.75	-16.650002	80.0	8 h 5 min
17640	357.6175	155.78183	533.4	26.0	80.0	8 h 6 min
17660	391.69498	128.25456	540.9	54.3	80.0	8 h 6 min
17680	426.93002	103.519966	534.5	208.95	80.0	8 h 7 min
17700	352.4225	156.6605	562.55	49.8	80.0	8 h 7 min
17720	392.9625	137.72398	516.2	-74.05	80.0	8 h 8 min
17740	350.265	143.84772	524.8	33.149998	80.0	8 h 8 min
17760	400.77997	134.91748	528.5	72.85	80.0	8 h 9 min
17780	350.40497	150.86716	528.75	29.599998	80.0	8 h 9 min
17800	442.31	94.924515	527.5	145.0	80.0	8 h 10 min
17820	399.97998	145.8252	545.05	51.2	80.0	8 h 10 min
17840	423.05	111.83586	564.9	154.4	80.0	8 h 11 min
17860	386.58746	140.2996	524.0	-33.0	80.0	8 h 11 min
17880	402.51498	124.656494	557.55	120.75	80.0	8 h 12 min
17900	427.89502	121.03771	554.8	152.1	80.0	8 h 13 min
17920	412.93497	127.88286	544.9	81.299995	80.0	8 h 13 min
17940	404.27	155.64621	554.4	14.399999	80.0	8 h 14 min
17960	388.53998	142.31792	539.4	133.2	80.0	8 h 14 min
17980	408.425	149.23419	562.0	57.35	80.0	8 h 15 min
18000	431.51752	131.29079	548.85	37.55	80.0	8 h 15 min
18020	366.97	189.54813	571.3	-42.600002	80.0	8 h 16 min
18040	444.77252	107.66241	539.05	181.9	80.0	8 h 16 min
18060	459.46002	120.95744	581.5	134.65	80.0	8 h 17 min
18080	410.97003	164.72626	574.95	41.95	80.0	8 h 17 min
18100	425.56998	107.63773	545.35	79.25	80.0	8 h 18 min
18120	445.805	139.29312	544.5	-91.1	80.0	8 h 18 min
18140	440.215	154.97809	572.55	58.15	80.0	8 h 19 min
18160	431.7325	146.09608	588.45	55.2	80.0	8 h 19 min
18180	389.29248	149.17447	566.9	119.4	80.0	8 h 20 min
18200	437.67252	134.24753	577.95	102.5	80.0	8 h 20 min
18220	394.78754	161.655	563.55	-13.150002	80.0	8 h 21 min
18240	356.2475	198.46199	560.9	-85.1	80.0	8 h 22 min
18260	377.11502	204.02013	592.85	-12.6	80.0	8 h 22 min
18280	352.57745	193.69168	553.4	-61.7	80.0	8 h 23 min
18300	427.30255	139.47069	577.4	139.1	80.0	8 h 23 min
18320	418.01	162.55862	576.9	13.799999	80.0	8 h 24 min
18340	392.97998	161.06412	570.45	129.35	80.0	8 h 24 min
18360	386.7225	187.2482	575.9	-8.650001	80.0	8 h 25 min
18380	435.63495	153.51337	587.75	107.55	80.0	8 h 25 min
18400	391.40253	165.57234	574.1	-15.300001	80.0	8 h 26 min
18420	481.77505	105.86178	584.6	125.6	80.0	8 h 26 min
18440	426.68253	145.81194	603.3	110.5	80.0	8 h 27 min
18460	437.32748	154.59908	585.9	111.55	80.0	8 h 27 min
18480	443.68246	121.335556	590.0	202.15	80.0	8 h 28 min
18500	428.06998	168.18088	585.85	33.149998	80.0	8 h 28 min
18520	410.96997	155.72974	590.4	25.749998	80.0	8 h 29 min
18540	350.59247	162.66762	580.9	11.849998	80.0	8 h 29 min
18560	391.82	169.58583	580.7	55.6	80.0	8 h 30 min
18580	484.28745	168.629	597.8	64.0	80.0	8 h 31 min
18600	405.46503	179.89798	604.25	-26.750002	80.0	8 h 31 min
18620	445.04248	148.90186	600.55	38.75	80.0	8 h 32 min
18640	514.7501	102.20749	597.6	134.4	80.0	8 h 32 min
18660	447.8725	147.64687	593.4	70.35	80.0	8 h 33 min
18680	367.74	197.55466	590.8	7.349999	80.0	8 h 33 min
18700	473.54498	154.45586	581.45	-19.150002	80.0	8 h 34 min
18720	451.3575	127.80574	587.25	199.5	80.0	8 h 34 min
18740	474.94	151.81818	598.2	-71.85	80.0	8 h 35 min
18760	478.45255	109.828026	583.35	185.3	80.0	8 h 35 min
18780	435.67252	177.57198	599.95	45.55	80.0	8 h 36 min
18800	449.875	120.95958	591.35	179.65	80.0	8 h 36 min
18820	446.60504	147.93346	599.0	-28.1	80.0	8 h 37 min
18840	489.56754	110.49781	607.9	206.7	80.0	8 h 38 min
18860	400.65497	184.928	584.25	54.6	80.0	8 h 38 min
18880	423.295	135.63322	589.95	171.7	80.0	8 h 39 min
18900	420.96002	194.09299	592.05	-35.100002	80.0	8 h 39 min
18920	451.4925	157.13031	596.85	16.199999	80.0	8 h 40 min
18940	441.49747	142.86562	564.15	115.1	80.0	8 h 40 min
18960	412.09497	180.08156	599.7	-77.950005	80.0	8 h 41 min
18980	493.65753	146.51505	595.35	35.05	80.0	8 h 41 min
19000	463.54745	193.23122	589.25	-71.450005	80.0	8 h 42 min
19020	485.20248	116.90954	592.9	225.9	80.0	8 h 42 min
19040	493.5725	145.45094	601.8	9.399999	80.0	8 h 43 min
19060	417.1125	171.7343	602.1	126.0	80.0	8 h 43 min
19080	504.34253	106.18301	602.15	216.45	80.0	8 h 44 min
19100	502.33246	132.11728	605.5	79.35	80.0	8 h 45 min
19120	481.9725	142.6661	613.05	192.5	80.0	8 h 45 min
19140	535.8025	77.07779	602.6	319.8	80.0	8 h 46 min
19160	457.065	181.23058	607.55	94.1	80.0	8 h 46 min
19180	483.27002	145.15378	607.1	176.4	80.0	8 h 47 min
19200	485.99252	142.43774	612.0	196.8	80.0	8 h 47 min
19220	478.45248	155.83574	610.35	84.5	80.0	8 h 48 min
19240	570.6725	57.66971	610.85	407.05	80.0	8 h 48 min
19260	473.05005	192.21405	607.05	43.1	80.0	8 h 49 min
19280	552.05756	68.66441	617.55	352.2	80.0	8 h 50 min
19300	449.58252	184.70499	607.35	19.8	80.0	8 h 50 min
19320	496.2875	164.78456	657.55	82.35	78.75	8 h 51 min
19340	495.13495	165.2131	603.45	60.45	80.0	8 h 51 min
19360	461.285	185.54462	613.75	-41.7	80.0	8 h 52 min
19380	428.96002	190.88019	613.45	-13.100001	80.0	8 h 52 min
19400	527.4551	116.73463	611.9	158.85	80.0	8 h 53 min
19420	507.58002	133.34941	610.2	161.35	80.0	8 h 53 min
19440	474.6375	193.17664	615.2	-83.8	80.0	8 h 54 min
19460	513.93	116.708565	623.5	177.55	80.0	8 h 55 min
19480	476.74005	173.5213	609.0	8.25	80.0	8 h 55 min
19500	517.13495	140.74173	621.85	98.9	80.0	8 h 56 min
19520	503.58246	133.05707	613.0	163.75	80.0	8 h 56 min
19540	553.49255	107.06479	617.9	176.1	80.0	8 h 57 min
19560	574.56995	97.78694	619.8	151.75	80.0	8 h 57 min
19580	496.41504	140.0932	616.95	174.09999	80.0	8 h 58 min
19600	520.9174	145.87126	620.65	81.85	80.0	8 h 58 min
19620	564.9875	54.18391	614.1	404.7	80.0	8 h 59 min
19640	498.36505	151.63669	608.45	146.3	80.0	9 h 0 min
19660	509.68256	143.64326	607.5	112.4	80.0	9 h 0 min
19680	516.5375	122.17467	618.4	175.55	80.0	9 h 1 min
19700	547.99744	112.7642	620.8	204.6	80.0	9 h 1 min
19720	511.8025	166.57205	613.3	49.6	80.0	9 h 2 min
19740	427.40497	178.56523	603.8	57.449997	80.0	9 h 2 min
19760	532.2001	172.5206	622.25	22.0	80.0	9 h 3 min
19780	518.4975	145.36713	607.1	93.1	80.0	9 h 3 min
19800	464.41748	154.09468	609.75	142.45	80.0	9 h 4 min
19820	508.89502	119.898735	611.6	220.35	80.0	9 h 4 min
19840	488.78998	144.39645	606.25	117.4	80.0	9 h 5 min
19860	486.2225	172.67648	607.95	-35.7	80.0	9 h 6 min
19880	486.3925	159.2614	623.15	112.35	80.0	9 h 6 min
19900	484.7125	161.06844	612.2	56.55	80.0	9 h 7 min
19920	423.90503	168.36945	617.9	133.85	80.0	9 h 7 min
19940	447.19247	204.21391	621.65	41.899998	80.0	9 h 8 min
19960	508.4825	173.28961	612.6	-11.800001	80.0	9 h 8 min
19980	478.94003	201.16232	621.15	12.65	80.0	9 h 9 min
20000	488.96747	177.99323	614.4	48.399998	80.0	9 h 9 min
20020	431.1375	192.98114	618.25	68.799995	80.0	9 h 10 min
20040	523.84503	127.63765	622.1	160.45	80.0	9 h 10 min
20060	423.18	205.47272	618.65	105.15	80.0	9 h 11 min
20080	442.1875	163.76057	620.25	138.15	80.0	9 h 12 min
20100	501.76245	149.61151	676.4	140.35	78.1	9 h 12 min
20120	588.94006	26.877182	612.4	486.0	80.0	9 h 13 min
20140	500.27252	179.79547	614.2	27.399998	80.0	9 h 13 min
20160	572.38	104.66634	612.95	123.9	80.0	9 h 14 min
20180	519.88245	163.09541	617.9	73.75	80.0	9 h 14 min
20200	531.2324	159.96776	622.1	40.05	80.0	9 h 15 min
20220	503.01996	166.72365	611.6	-26.25	80.0	9 h 16 min
20240	533.70496	133.15012	619.85	110.85	80.0	9 h 16 min
20260	504.08496	190.91063	623.5	-35.05	80.0	9 h 17 min
20280	466.4025	194.56111	617.95	57.8	80.0	9 h 17 min
20300	527.6976	153.6897	613.5	69.6	80.0	9 h 18 min
20320	538.3375	131.10336	624.0	92.3	80.0	9 h 18 min
20340	507.36996	172.7485	675.1	21.949999	78.1	9 h 19 min
20360	498.7775	184.60748	625.45	33.9	80.0	9 h 19 min
20380	498.70248	191.25299	622.0	30.949999	80.0	9 h 20 min
20400	522.20746	144.98021	684.5	70.7	77.9	9 h 20 min
20420	506.4825	167.81331	640.6	37.95	79.0	9 h 21 min
20440	424.90253	196.83366	613.7	18.749998	80.0	9 h 22 min
20460	554.25256	93.272	620.75	317.55	80.0	9 h 22 min
20480	533.3325	153.08435	668.75	129.25	78.25	9 h 23 min
20500	467.41	149.95148	614.85	108.25	80.0	9 h 23 min
20520	430.33252	207.85701	623.65	58.05	80.0	9 h 24 min
20540	484.07257	174.93417	625.1	124.9	80.0	9 h 24 min
20560	494.56998	161.00224	613.6	53.899998	80.0	9 h 25 min
20580	497.22745	183.92789	612.25	16.649998	80.0	9 h 25 min
20600	521.27997	174.86848	619.35	90.7	80.0	9 h 26 min
20620	560.9425	91.33367	618.55	286.85	80.0	9 h 27 min
20640	453.58746	194.13033	614.9	24.949999	80.0	9 h 27 min
20660	537.45	145.80676	620.7	19.15	80.0	9 h 28 min
20680	533.6	127.74428	617.6	124.2	80.0	9 h 28 min
20700	495.3625	183.16109	674.2	39.75	78.2	9 h 29 min
20720	537.175	138.52063	621.4	97.65	80.0	9 h 29 min
20740	448.9125	201.19089	613.35	-10.05	80.0	9 h 30 min
20760	492.4725	135.86562	621.0	91.05	80.0	9 h 30 min
20780	525.0875	103.65767	608.65	199.25	80.0	9 h 31 min
20800	503.87997	124.89966	613.5	168.4	80.0	9 h 31 min
20820	459.1975	180.17136	618.9	102.15	80.0	9 h 32 min
20840	490.17252	174.76709	612.25	79.799995	80.0	9 h 33 min
20860	526.805	118.11535	615.6	261.7	80.0	9 h 33 min
20880	512.425	135.59895	609.6	128.8	80.0	9 h 34 min
20900	530.0825	115.84068	610.1	227.25	80.0	9 h 34 min
20920	452.85	182.64272	618.6	77.9	80.0	9 h 35 min
20940	505.14502	132.82037	615.2	157.25	80.0	9 h 35 min
20960	512.14	135.5879	612.05	85.7	80.0	9 h 36 min
20980	532.1925	123.66289	614.55	241.95	80.0	9 h 36 min
21000	487.54004	164.09242	613.95	0.8499989	80.0	9 h 37 min
21020	521.3875	183.83008	617.75	30.949999	80.0	9 h 38 min
21040	507.79752	173.36827	623.0	41.1	80.0	9 h 38 min
21060	528.26495	153.83102	619.85	99.35	80.0	9 h 39 min
21080	505.57245	153.41357	620.05	139.1	80.0	9 h 39 min
21100	498.28998	152.25613	619.2	236.25	80.0	9 h 40 min
21120	399.2625	186.81331	611.05	54.0	80.0	9 h 40 min
21140	444.39996	205.66245	619.85	-85.85	80.0	9 h 41 min
21160	511.50995	152.7444	621.2	103.799995	80.0	9 h 41 min
21180	439.34503	192.43698	621.5	14.249999	80.0	9 h 42 min
21200	516.8925	149.96117	661.35	152.65	78.45	9 h 42 min
21220	472.29492	196.98198	617.35	-16.050003	80.0	9 h 43 min
21240	519.7899	131.924	628.1	168.8	79.8	9 h 44 min
21260	520.08496	161.64041	618.9	94.049995	80.0	9 h 44 min
21280	497.5875	203.92392	667.35	-42.050003	78.5	9 h 45 min
21300	506.385	159.91985	619.85	19.099998	80.0	9 h 45 min
21320	556.775	121.33078	619.2	69.549995	80.0	9 h 46 min
21340	584.6175	34.892193	616.5	465.65	80.0	9 h 46 min
21360	495.15	149.88596	613.15	87.1	80.0	9 h 47 min
21380	469.08502	207.794	675.35	36.649998	78.25	9 h 48 min
21400	524.5775	146.5326	622.35	70.6	80.0	9 h 48 min
21420	496.5975	178.28127	655.9	65.45	78.75	9 h 49 min
21440	476.03256	177.93584	625.05	75.1	80.0	9 h 49 min
21460	464.22998	200.56041	612.35	-15.000001	80.0	9 h 50 min
21480	476.2425	185.6879	617.55	92.299995	80.0	9 h 50 min
21500	449.55	203.12717	623.4	18.699999	80.0	9 h 51 min
21520	551.72253	87.62223	617.8	263.95	80.0	9 h 51 min
21540	506.16754	188.22516	675.4	-14.200001	78.2	9 h 52 min
21560	521.3175	137.90933	616.85	85.7	80.0	9 h 52 min
21580	470.7675	171.1661	620.85	79.4	80.0	9 h 53 min
21600	474.295	154.93767	610.65	153.34999	80.0	9 h 54 min
21620	537.49744	138.30827	620.05	117.5	80.0	9 h 54 min
21640	545.05994	71.19888	617.05	393.3	80.0	9 h 55 min
21660	450.35498	201.62506	615.25	-38.25	80.0	9 h 55 min
21680	535.69006	128.83928	617.2	204.35	80.0	9 h 56 min
21700	491.10248	182.2239	678.1	75.549995	78.1	9 h 56 min
21720	520.49255	151.82619	671.8	114.65	78.3	9 h 57 min
21740	459.39752	221.83514	622.45	-90.35	80.0	9 h 57 min
21760	469.0375	204.91849	671.9	66.05	78.25	9 h 58 min
21780	534.87494	133.42441	621.25	128.35	80.0	9 h 59 min
21800	527.655	169.47728	622.95	20.849998	80.0	9 h 59 min
21820	598.56	31.577497	690.8	539.65	77.7	10 h 0 min
21840	474.42496	204.37231	619.55	-27.25	80.0	10 h 0 min
21860	584.4675	100.42805	680.45	164.05	76.65	10 h 1 min
21880	502.35004	209.545	660.25	-72.0	78.8	10 h 1 min
21900	559.845	134.49905	625.1	143.85	80.0	10 h 2 min
21920	513.77747	171.24155	677.85	87.75	76.4	10 h 2 min
21940	548.94	157.4008	686.0	53.0	73.0	10 h 3 min
21960	507.12494	174.73512	678.9	-3.800001	76.3	10 h 3 min
21980	518.3524	173.51295	670.55	51.2	78.25	10 h 4 min
22000	550.9325	163.78822	678.15	15.05	78.15	10 h 5 min
22020	495.82	160.75627	617.55	126.8	80.0	10 h 5 min
22040	541.39	117.80026	684.8	167.25	77.9	10 h 6 min
22060	531.64246	127.866234	624.25	167.7	80.0	10 h 6 min
22080	474.6525	190.60301	679.0	-70.8	78.1	10 h 7 min
22100	507.1325	177.09811	689.9	49.2	74.1	10 h 7 min
22120	585.29504	93.572655	679.25	216.25	74.55	10 h 8 min
22140	500.00497	194.23518	685.0	39.3	75.95	10 h 8 min
22160	514.79254	133.74263	619.9	195.65	80.0	10 h 9 min
22180	497.4875	196.8616	660.1	-84.950005	78.45	10 h 9 min
22200	589.96	70.079994	679.6	374.2	76.2	10 h 10 min
22220	548.93494	145.11073	670.85	167.05	76.0	10 h 11 min
22240	490.75497	178.91747	653.6	88.25	79.0	10 h 11 min
22260	489.12003	193.01828	681.0	-27.900002	77.9	10 h 12 min
22280	372.29254	228.02208	685.1	40.45	74.85	10 h 12 min
22300	501.04248	202.686	675.55	40.3	78.0	10 h 13 min
22320	559.91254	123.92458	675.2	199.5	76.6	10 h 13 min
22340	512.56256	157.19196	674.05	193.65	78.15	10 h 14 min
22360	494.50748	225.83812	687.6	30.349998	66.85	10 h 14 min
22380	553.36	154.12683	653.8	93.75	78.9	10 h 15 min
22400	567.9675	135.61139	685.0	216.34999	70.55	10 h 15 min
22420	585.72754	132.52786	677.75	102.9	68.9	10 h 16 min
22440	579.34503	113.21995	689.0	251.4	69.0	10 h 16 min
22460	618.8425	31.271204	667.65	517.8	73.9	10 h 17 min
22480	483.07	175.48259	666.45	19.499998	78.35	10 h 17 min
22500	538.71497	166.77672	686.6	107.299995	75.75	10 h 18 min
22520	549.0	131.50005	678.95	181.8	71.6	10 h 18 min
22540	547.165	151.71428	675.7	86.6	73.65	10 h 19 min
22560	563.67	121.88589	687.7	289.15	70.35	10 h 19 min
22580	504.785	207.8475	685.35	-27.25	73.1	10 h 20 min
22600	556.37256	125.35816	676.15	136.5	73.85	10 h 20 min
22620	502.80997	169.87738	679.2	26.349998	74.7	10 h 21 min
22640	533.27	172.43607	676.6	117.9	72.1	10 h 21 min
22660	509.85504	199.02888	672.5	29.9	75.85	10 h 22 min
22680	497.1775	215.50594	685.1	47.8	71.0	10 h 22 min
22700	493.95752	201.14491	680.7	12.549999	76.2	10 h 23 min
22720	542.2925	165.05432	688.6	120.45	67.45	10 h 24 min
22740	523.04	158.1741	679.3	139.35	74.85	10 h 24 min
22760	488.75	231.83485	684.45	-59.2	66.5	10 h 25 min
22780	589.225	147.59416	682.9	36.3	65.8	10 h 25 min
22800	510.9875	166.36867	682.45	163.65	73.0	10 h 26 min
22820	440.80753	231.69199	689.65	-78.85	71.6	10 h 26 min
22840	611.87	118.12534	690.4	232.65	56.95	10 h 26 min
22860	533.96747	171.97716	679.6	-43.350002	72.35	10 h 27 min
22880	518.2875	196.69255	686.6	-36.25	70.25	10 h 27 min
22900	545.675	168.21922	683.4	56.55	70.3	10 h 28 min
22920	535.13745	178.57494	689.1	143.4	68.15	10 h 28 min
22940	603.98987	91.802414	691.85	274.2	66.75	10 h 29 min
22960	562.5	161.1226	686.9	118.4	65.4	10 h 29 min
22980	621.1425	49.45101	683.65	500.55	66.55	10 h 30 min
23000	475.11002	231.16402	693.95	-74.25	68.5	10 h 30 min
23020	583.49744	173.98557	691.75	124.0	58.35	10 h 31 min
23040	559.04	159.24	679.9	45.8	69.35	10 h 31 min
23060	590.13495	81.24333	688.0	325.0	71.55	10 h 32 min
23080	557.9625	145.89116	686.35	213.7	65.05	10 h 32 min
23100	497.12003	170.87994	689.1	113.65	73.9	10 h 33 min
23120	542.4175	167.78302	686.2	115.549995	65.75	10 h 33 min
23140	557.26	123.86391	685.9	283.25	72.55	10 h 34 min
23160	539.2275	201.03334	686.05	-55.5	66.5	10 h 34 min
23180	543.5275	142.8312	684.9	83.85	72.6	10 h 35 min
23200	478.69498	224.06908	684.0	49.95	70.2	10 h 35 min
23220	523.66504	199.64088	683.6	119.15	66.75	10 h 36 min
23240	561.53253	190.05682	682.65	4.999999	61.55	10 h 36 min
23260	500.75	203.3453	685.65	47.1	71.1	10 h 37 min
23280	528.6875	186.28456	684.1	118.0	70.55	10 h 37 min
23300	568.305	107.25198	675.2	265.5	74.75	10 h 38 min
23320	560.79254	163.17958	687.6	16.449999	65.15	10 h 38 min
23340	585.055	143.53952	688.2	84.75	62.05	10 h 39 min
23360	430.59497	183.95679	686.2	122.6	76.05	10 h 39 min
23380	550.0675	169.37936	678.1	-54.7	71.0	10 h 40 min
23400	545.99994	128.54536	684.2	248.9	69.45	10 h 40 min
23420	489.4825	145.56203	688.55	160.8	75.35	10 h 41 min
23440	513.37244	148.03722	670.25	85.3	77.05	10 h 41 min
23460	499.5525	174.16104	687.5	41.6	69.8	10 h 41 min
23480	504.58252	169.20062	686.0	127.1	76.15	10 h 42 min
23500	516.57245	188.7096	687.0	-84.8	72.55	10 h 43 min
23520	532.9375	189.32556	685.45	55.25	71.65	10 h 43 min
23540	557.16003	93.28144	683.6	374.15	74.3	10 h 44 min
23560	452.815	216.79947	667.7	-7.500001	77.05	10 h 44 min
23580	570.48	104.5756	674.35	314.65	72.05	10 h 45 min
23600	544.93005	185.26895	685.45	-61.25	70.1	10 h 45 min
23620	537.4975	160.2841	675.8	182.75	72.25	10 h 46 min
23640	519.6575	121.04846	677.25	276.95	76.35	10 h 46 min
23660	548.4275	139.7538	677.6	192.4	71.45	10 h 47 min
23680	526.2425	190.00525	687.4	17.8	70.7	10 h 47 min
23700	436.17	205.32788	684.75	115.15	73.6	10 h 48 min
23720	524.70996	180.51385	675.1	24.099998	71.75	10 h 48 min
23740	546.14746	167.90863	685.35	129.7	68.95	10 h 49 min
23760	483.96002	174.37865	680.95	119.65	74.7	10 h 49 min
23780	537.61255	188.44588	689.0	-90.4	70.65	10 h 50 min
23800	548.14	155.05112	686.0	93.8	70.45	10 h 50 min
23820	549.5375	148.99419	678.05	107.549995	70.8	10 h 51 min
23840	529.22253	171.36438	684.85	77.4	72.2	10 h 51 min
23860	536.88	155.42871	682.8	190.2	72.05	10 h 52 min
23880	533.0325	158.605	690.35	54.1	68.85	10 h 52 min
23900	589.41003	78.45663	686.1	333.0	74.3	10 h 53 min
23920	613.5525	64.506874	691.35	428.2	67.35	10 h 53 min
23940	522.35	180.96373	688.0	45.05	69.6	10 h 54 min
23960	559.73	129.39307	685.65	171.9	69.2	10 h 54 min
23980	548.8225	210.07869	687.25	-95.75	62.1	10 h 55 min
24000	536.155	183.52545	689.75	52.0	68.4	10 h 55 min
24020	516.32996	196.5566	688.8	68.549995	67.35	10 h 56 min
24040	511.4725	195.2273	685.1	30.449999	71.6	10 h 56 min
24060	452.3475	199.46944	679.3	40.7	73.8	10 h 57 min
24080	483.86002	207.6021	691.55	62.399998	70.2	10 h 57 min
24100	611.54	87.60886	694.5	277.65	66.9	10 h 58 min
24120	546.75	179.08934	688.9	72.4	68.55	10 h 58 min
24140	532.15497	182.89526	688.5	41.45	68.45	10 h 58 min
24160	489.68	197.04546	684.95	68.049995	75.8	10 h 59 min
24180	513.27997	196.89218	684.65	55.95	69.4	10 h 59 min
24200	441.92755	186.41792	680.35	140.6	76.1	11 h 0 min
24220	481.48502	201.61841	684.3	64.95	69.85	11 h 0 min
24240	488.43253	176.93938	685.65	163.95	70.25	11 h 1 min
24260	558.86755	182.06117	683.75	62.649998	60.3	11 h 1 min
24280	485.71997	222.24274	684.85	63.05	66.3	11 h 2 min
24300	531.4375	183.27043	688.0	20.099998	66.75	11 h 2 min
24320	463.685	191.54716	682.6	-30.35	74.0	11 h 3 min
24340	508.47504	145.84721	688.1	156.85	77.65	11 h 3 min
24360	528.5375	176.76616	686.75	89.75	68.0	11 h 4 min
24380	525.4875	178.8111	688.8	77.75	73.25	11 h 4 min
24400	477.39996	162.46436	684.35	145.85	74.55	11 h 5 min
24420	502.6625	217.94159	687.1	58.35	70.9	11 h 5 min
24440	496.44745	147.10709	677.85	183.5	77.45	11 h 6 min
24460	477.1975	225.0758	688.75	-19.4	70.75	11 h 6 min
24480	572.7899	183.01007	687.3	-41.9	64.5	11 h 7 min
24500	548.5425	136.49907	686.2	265.75	66.35	11 h 7 min
24520	544.23	199.0039	688.1	22.449999	61.65	11 h 8 min
24540	518.8725	197.86456	687.9	72.1	67.4	11 h 8 min
24560	514.2575	226.58081	688.95	20.649998	64.45	11 h 9 min
24580	550.19006	168.9256	691.25	85.25	69.9	11 h 9 min
24600	552.2899	181.5342	688.75	103.85	64.8	11 h 10 min
24620	463.2875	214.11855	685.6	25.9	72.1	11 h 10 min
24640	452.18	255.12262	683.55	-82.0	71.2	11 h 11 min
24660	605.5275	83.979065	687.1	323.25	68.7	11 h 11 min
24680	610.975	84.04489	685.55	304.2	65.25	11 h 12 min
24700	502.27505	191.45967	685.2	117.35	66.55	11 h 12 min
24720	513.95496	160.06761	686.35	148.65	69.8	11 h 12 min
24740	522.6075	184.78876	685.6	-9.200001	73.9	11 h 13 min
24760	578.475	120.852875	686.65	235.65	66.0	11 h 13 min
24780	483.2525	210.10901	682.7	-13.95	74.0	11 h 14 min
24800	500.01	190.30707	685.4	-84.450005	73.95	11 h 14 min
24820	561.64996	139.52963	682.05	116.15	66.6	11 h 15 min
24840	470.9	222.72504	689.6	-37.0	71.95	11 h 15 min
24860	499.27997	191.78017	667.9	50.6	77.05	11 h 16 min
24880	564.8275	123.43411	687.15	168.25	72.0	11 h 16 min
24900	447.93246	242.35887	680.85	-22.25	75.6	11 h 17 min
24920	503.45996	171.14282	686.85	64.85	74.35	11 h 17 min
24940	505.58246	179.49844	680.35	66.799995	70.5	11 h 18 min
24960	547.81006	123.26124	682.9	250.6	72.05	11 h 18 min
