Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
75	-25.75938	132.08519	195.59999	-276.1	120.0	9120000	-4.656613e-09	9.179933	-0.0028303917	-0.10359171	1.3152798	0.0031628085	0.014308333	49.0	2556.0658202171326
76	-29.675003	106.76047	246.45	-189.0	120.0	9240000	6.868504e-09	12.075899	-0.003125884	-0.29395407	1.3010119	0.0038303002	0.021283334	49.0	2590.0584032535553
77	10.8156185	100.756996	201.45	-183.65001	120.0	9360000	-7.450581e-09	7.838803	-0.0031201781	-0.25600237	1.3234726	0.0032522287	0.016058333	49.0	2623.1628124713898
78	28.05312	155.22754	251.34999	-295.9	120.0	9480000	-1.8626451e-09	10.2679615	-0.0030500242	-0.1421473	1.3401036	0.0041987593	0.018166667	49.0	2650.720426797867
79	0.63749504	114.50709	163.29999	-260.30002	120.0	9600000	8.8475645e-09	6.4564557	-0.0032176285	-0.1624437	1.3481835	0.0035324115	0.016466666	49.0	2684.209533214569
80	46.337498	123.77816	201.5	-269.1	120.0	9720000	-2.7939677e-09	6.813158	-0.003354587	-0.087850034	1.3158381	0.003467328	0.019108333	49.0	2718.444378376007
81	144.9625	108.99466	344.25	-29.600004	120.0	9840000	-1.8626451e-09	8.782159	-0.003807307	-0.20348841	1.3202372	0.0041051502	0.023133334	49.0	2751.186181783676
82	109.12813	88.57064	284.69998	-47.450005	120.0	9960000	-4.1909516e-09	9.386223	-0.0033591317	-0.24179322	1.3100479	0.0047441693	0.023333333	49.0	2783.969624519348
83	80.0	150.51048	290.65	-150.05	120.0	10080000	3.259629e-09	9.267602	-0.003271096	-0.23959899	1.2980263	0.003983713	0.022058334	49.0	2818.788151741028
84	168.41248	121.797165	292.9	-187.85	120.0	10200000	-8.8475645e-09	9.02991	-0.0035319189	-0.13526583	1.3159897	0.0034656005	0.025116667	49.0	2855.801050186157
85	167.04999	179.68257	571.3	-180.70001	120.0	10320000	7.450581e-09	10.46957	-0.0037559858	-0.2505898	1.3037887	0.0050828867	0.029991668	49.0	2889.3080911636353
86	177.32187	199.01077	459.75	-279.05002	120.0	10440000	1.1175871e-08	10.942395	-0.0036712121	-0.17068636	1.348944	0.0041927043	0.026608333	49.0	2920.743982553482
87	203.3625	151.43796	489.0	-152.8	120.0	10560000	-5.5879354e-09	9.134613	-0.003653735	-0.165748	1.3349648	0.0046019633	0.024566667	49.0	2951.787048816681
88	181.33124	176.15431	456.15	-314.9	120.0	10680000	7.450581e-09	10.4985285	-0.003819073	-0.17051512	1.2998322	0.0045170644	0.029150002	49.0	2985.1905245780945
89	230.14374	194.2982	541.65	-117.700005	120.0	10800000	-9.313226e-09	14.547585	-0.0037274426	-0.33537287	1.327827	0.005143758	0.034358334	49.0	3015.7616596221924
90	199.50626	142.45885	487.25	-122.05	120.0	10920000	-1.8626451e-09	14.516554	-0.0038504852	-0.30462778	1.3285325	0.0046414854	0.02665	49.0	3048.8546290397644
91	243.6875	170.05588	511.8	-166.05	120.0	11040000	4.656613e-09	10.094054	-0.0042001326	-0.1935848	1.3192188	0.0049759373	0.028816666	49.0	3081.640660047531
92	280.69687	136.56738	506.75	-24.550003	120.0	11160000	5.5879354e-09	11.543555	-0.0038653694	-0.36993456	1.3085961	0.004406869	0.026708333	49.0	3116.1575376987457
93	288.8	255.30203	656.35	-181.6	120.0	11280000	-7.450581e-09	17.38779	-0.0039266264	-0.24581933	1.2969674	0.0043477393	0.023333333	49.0	3150.688983440399
94	375.6812	156.72025	717.05	99.85	120.0	11400000	-5.5879354e-09	17.119162	-0.0040735397	-0.3601979	1.3045005	0.004644921	0.02775	49.0	3183.987584590912
95	330.67813	181.77876	660.7	-33.250004	120.0	11520000	-2.7939677e-09	16.319891	-0.003968668	-0.3965603	1.2718211	0.003888181	0.029724998	49.0	3218.439318418503
96	333.64062	183.03134	796.6	-13.500005	120.0	11640000	9.313226e-09	18.666164	-0.0035198475	-0.3255986	1.2826939	0.0049848435	0.02125	49.0	3250.8882100582123
97	434.92667	199.42163	862.75	-81.05	120.0	11760000	4.656613e-09	26.898445	-0.0038285798	-0.761075	1.2207828	0.004344824	0.018058334	49.0	3280.5061469078064
98	394.38	293.98035	992.25	-141.85	120.0	11880000	3.7252903e-09	21.033367	-0.0033199587	-0.40392935	1.2404797	0.0037081633	0.01455	49.0	3313.429457426071
99	494.66562	223.70471	955.8	64.049995	120.0	12000000	-4.656613e-09	23.761559	-0.003801577	-0.41269803	1.220221	0.0045079896	0.020866666	49.0	3346.140424489975
100	502.13666	253.0692	973.2	-3.4000053	120.0	12120000	-1.1175871e-08	33.238228	-0.003523493	-0.9508194	1.2074666	0.004402403	0.022816665	49.0	3376.664916038513
101	560.3692	234.15462	953.65	139.65	120.0	12240000	4.656613e-09	38.161987	-0.0034568007	-0.9504273	1.1673727	0.0045049144	0.020691667	49.0	3409.9383883476257
102	566.32	267.4177	1006.64996	56.349995	120.0	12360000	9.313226e-10	25.769035	-0.0033524418	-0.9423156	1.1310778	0.0030087084	0.015458334	49.0	3445.372784137726
103	366.175	266.49527	941.8	-45.800007	120.0	12480000	1.1175871e-08	41.152534	-0.003362212	-1.5359735	1.0943189	0.0030098204	0.01595	49.0	3478.8592491149902
104	638.86816	226.97575	1029.0	347.19998	120.0	12600000	-1.8626451e-09	39.718044	-0.0034733878	-1.3750932	1.1283426	0.003932311	0.025991667	49.0	3513.844558238983
105	664.84686	173.86467	1073.4	380.85	120.0	12720000	6.519258e-09	32.329098	-0.0036426391	-0.8847331	1.1141808	0.004678034	0.021499999	49.0	3547.0796933174133
106	542.4133	152.25351	833.5	285.19998	120.0	12840000	1.8626451e-09	24.759071	-0.00324407	-1.2269607	1.0626701	0.0034365694	0.017683335	49.0	3580.3821086883545
107	580.49286	275.77292	866.2	-53.650005	120.0	12960000	0.0	43.9152	-0.0032855514	-1.0969675	1.06703	0.0033434262	0.012233334	49.0	3611.0594716072083
108	651.9154	291.84103	1087.1	38.699997	120.0	13080000	4.656613e-09	43.275093	-0.0032707322	-0.7575331	1.0504426	0.0040812944	0.016725	49.0	3644.224509239197
109	497.9923	278.81927	952.2	-91.55	120.0	13200000	-7.450581e-09	34.5699	-0.0035126046	-1.1192135	1.0008385	0.0039735925	0.026225	49.0	3677.016863822937
110	716.36365	344.15134	1276.9	-73.40001	120.0	13320000	-1.0244548e-08	46.368767	-0.0037267227	-1.2595899	1.0197182	0.017191706	0.0199	45.0	3709.9172644615173
111	509.59616	272.6542	765.7	2.0999954	120.0	13440000	-4.656613e-09	38.352386	-0.0033505901	-0.64755106	1.0738757	0.0029362808	0.019233333	49.0	3743.985038757324
112	587.20496	295.70535	1086.3	135.7	120.0	13560000	1.8626451e-09	48.181175	-0.0032813144	-0.44442272	1.059274	0.002881065	0.01935	49.0	3775.387631177902
113	669.4884	281.9352	1059.0	123.99999	120.0	13680000	-1.1175871e-08	53.190468	-0.0031467492	-0.8703294	1.0515528	0.0025506383	0.013808333	49.0	3807.899789094925
114	787.995	265.94827	1193.1	374.19998	120.0	13800000	5.5879354e-09	51.320763	-0.0032372503	-0.67352796	1.0413558	0.002734498	0.018575002	49.0	3840.148452758789
